matricula,nome,idade,curso,cidade,uf,cra
20265004,Tatiana Lopes Mendes,28,Engenharia Eletrica,Almenara,BA,7.49
20265005,Joao Andrade Moreira,22,Matematica,Salinas,ES,8.7
20265006,Matheus Dias Andrade Ramos,55,Fisica,Ouro Preto,DF,9.77
20265007,Mariana Castro,20,Fisica,Montes Claros,MG,6.59
20265008,Vinicius Nascimento,25,Direito,Diamantina,RJ,6.58
20265009,Carlos Rocha Medeiros,22,Matematica,Diamantina,SP,6.48
20265010,Guilherme Lima,48,Engenharia Eletrica,Almenara,BA,7.99
20265011,Daniela Marques Dias,33,Analise e Desenvolvimento de Sistemas,Sao Francisco,DF,5.95
20265012,Luana Cardoso Rocha Pinto,52,Ciencia da Computacao,Curvelo,RJ,9.89
20265013,Mariana Pereira,43,Ciencia da Computacao,Lavras,RJ,7.74
20265014,Alexandre Cardoso Teixeira Monteiro,27,Quimica,Vicosa,BA,7.28
20265015,Rafaela Souza Pinto Cardoso,47,Analise e Desenvolvimento de Sistemas,Curvelo,GO,8.98
20265016,Isabela Moreira Marques Santos,54,Direito,Curvelo,RJ,7.47
20265017,Beatriz Silva Souza,36,Engenharia de Software,Sao Francisco,GO,5.23
20265018,Gustavo Nunes Costa Brito,19,Fisica,Salinas,MG,9.55
20265019,Mariana Gomes Nunes,40,Sistemas de Informacao,Juiz de Fora,ES,5.78
20265020,Rafaela Santos Dias,37,Fisica,Salinas,GO,6.72
20265021,Eduardo Freitas Mendes,38,Analise e Desenvolvimento de Sistemas,Curvelo,ES,9.12
20265022,Joao Costa Fernandes Rocha,53,Engenharia Eletrica,Curvelo,DF,9.15
20265023,Carlos Teixeira Teixeira,37,Ciencia da Computacao,Vicosa,SP,8.49
20265024,Leticia Silva Andrade Martins,43,Medicina,Governador Valadares,GO,7.34
20265025,Olivia Brito Andrade,20,Direito,Montes Claros,SP,5.4
20265026,Carlos Marques,44,Direito,Teofilo Otoni,MG,8.82
20265027,Alexandre Moreira Monteiro,33,Agronomia,Juiz de Fora,DF,5.14
20265028,Matheus Moura Dias Almeida,46,Matematica,Ouro Preto,DF,5.76
20265029,Thiago Costa Barbosa,23,Analise e Desenvolvimento de Sistemas,Vicosa,MG,7.35
20265030,Isabela Martins,54,Ciencia da Computacao,Lavras,SP,7.6
20265031,Leticia Soares,50,Analise e Desenvolvimento de Sistemas,Uberlandia,DF,9.57
20265032,Helena Machado Mendes,28,Analise e Desenvolvimento de Sistemas,Ouro Preto,RJ,7.09
20265033,Carlos Nunes Cardoso,48,Medicina,Sao Francisco,ES,6.74
20265034,Alexandre Vieira Alves Silva,38,Quimica,Juiz de Fora,RJ,9.41
20265035,Ana Vieira,20,Sistemas de Informacao,Janauba,GO,9.04
20265036,Luana Teixeira Monteiro Rodrigues,19,Fisica,Ouro Preto,SP,8.95
20265037,Juliana Carvalho Dias,49,Agronomia,Brasilia de Minas,DF,6.76
20265038,Juliana Oliveira Moura,19,Sistemas de Informacao,Brasilia de Minas,MG,5.08
20265039,Debora Souza Freitas,37,Matematica,Diamantina,MG,6.99
20265040,Helena Machado,25,Engenharia Eletrica,Janauba,GO,6.8
20265041,Isabela Ferreira Almeida,36,Ciencia da Computacao,Porteirinha,RJ,8.25
20265042,Carlos Oliveira Barbosa,39,Agronomia,Brasilia de Minas,MG,9.65
20265043,Igor Lima Cardoso,19,Administracao,Curvelo,ES,8.34
20265044,Enzo Barbosa Castro Barbosa,33,Medicina,Uberlandia,GO,6.71
20265045,Rodrigo Oliveira Almeida,43,Analise e Desenvolvimento de Sistemas,Ouro Preto,BA,6.98
20265046,Lucas Barbosa Andrade,38,Agronomia,Pirapora,RJ,5.19
20265047,Rafaela Nascimento Rodrigues Vieira,29,Engenharia de Software,Porteirinha,GO,8.12
20265048,Guilherme Nunes Lopes Castro,20,Ciencia da Computacao,Januaria,SP,6.75
20265049,Leticia Santos Fernandes,53,Agronomia,Uberlandia,RJ,8.1
20265050,Gabriel Barbosa Silva Medeiros,42,Engenharia Eletrica,Juiz de Fora,MG,7.77
20265051,Joao Carvalho Rodrigues,49,Ciencia da Computacao,Curvelo,ES,9.75
20265052,Guilherme Cavalcanti Monteiro Alves,32,Ciencia da Computacao,Diamantina,DF,8.07
20265053,Gustavo Alves Ribeiro,53,Engenharia Eletrica,Sao Francisco,MG,5.5
20265054,Samuel Marques Moreira,27,Medicina,Juiz de Fora,BA,5.55
20265055,Pedro Marques Alves Lima,46,Administracao,Curvelo,ES,7.22
20265056,Lucas Pinto,40,Direito,Curvelo,SP,7.39
20265057,Leticia Souza Medeiros,50,Matematica,Juiz de Fora,MG,7.28
20265058,Pedro Ferreira Dias,49,Engenharia Eletrica,Uberlandia,MG,9.38
20265059,Fernanda Soares,34,Direito,Salinas,RJ,6.63
20265060,Samuel Alves Andrade Ribeiro,45,Engenharia de Software,Brasilia de Minas,SP,8.34
20265061,Juliana Castro Marques,36,Quimica,Sao Francisco,SP,5.42
20265062,Thiago Pereira Almeida,47,Agronomia,Januaria,SP,7.92
20265063,Isabela Lima Santos,30,Agronomia,Belo Horizonte,RJ,6.21
20265064,Alexandre Costa Barbosa,29,Direito,Uberlandia,MG,8.45
20265065,Helena Barbosa Machado,34,Engenharia de Software,Montes Claros,DF,5.83
20265066,Nicolas Nascimento Martins,36,Sistemas de Informacao,Janauba,SP,6.67
20265067,Nicolas Gomes,45,Quimica,Almenara,DF,5.43
20265068,Helena Andrade Nascimento,22,Ciencia da Computacao,Curvelo,GO,6.72
20265069,Debora Gomes Cardoso Dias,18,Medicina,Coronel Fabriciano,ES,7.47
20265070,Tatiana Moura,29,Quimica,Montes Claros,RJ,5.77
20265071,Flavia Martins,31,Engenharia de Software,Januaria,GO,8.25
20265072,Olivia Ramos Moura,24,Quimica,Diamantina,BA,6.99
20265073,Rafaela Lopes,27,Administracao,Almenara,RJ,7.19
20265074,Joao Vieira Machado Brito,39,Agronomia,Lavras,DF,5.61
20265075,Vinicius Moreira Cavalcanti,46,Fisica,Juiz de Fora,DF,6.44
20265076,Thiago Vieira Fernandes,30,Engenharia Eletrica,Belo Horizonte,RJ,7.4
20265077,Natalia Costa Nunes,44,Agronomia,Porteirinha,GO,8.99
20265078,Ana Dias Almeida Nunes,45,Direito,Lavras,BA,8.74
20265079,Eduardo Nunes,25,Quimica,Belo Horizonte,DF,5.53
20265080,Ana Dias Lopes,37,Ciencia da Computacao,Belo Horizonte,ES,8.33
20265081,Nicolas Alves Rocha,24,Agronomia,Montes Claros,MG,6.95
20265082,Ana Costa Lopes,45,Sistemas de Informacao,Ouro Preto,MG,9.26
20265083,Pedro Teixeira Moura Brito,41,Analise e Desenvolvimento de Sistemas,Salinas,MG,6.73
20265084,Rafaela Medeiros Cardoso Cavalcanti,24,Medicina,Vicosa,BA,6.27
20265085,Alexandre Pinto,23,Ciencia da Computacao,Coronel Fabriciano,DF,7.09
20265086,Mariana Lopes Moreira,40,Ciencia da Computacao,Brasilia de Minas,RJ,5.19
20265087,Mariana Gomes,37,Direito,Ouro Preto,GO,7.97
20265088,Beatriz Alves,53,Quimica,Almenara,DF,9.7
20265089,Gabriel Lopes Dias,20,Administracao,Almenara,MG,5.3
20265090,Eduardo Rocha Cardoso,55,Direito,Montes Claros,RJ,5.67
20265091,Camila Rodrigues Oliveira,54,Matematica,Vicosa,GO,6.73
20265092,Isabela Moura Nunes Marques,41,Ciencia da Computacao,Ouro Preto,BA,7.05
20265093,Flavia Monteiro,28,Engenharia Eletrica,Brasilia de Minas,MG,7.17
20265094,Nicolas Souza Moura,47,Engenharia Eletrica,Porteirinha,DF,5.97
20265095,Luana Silva,27,Ciencia da Computacao,Januaria,SP,9.14
20265096,Flavia Ribeiro Nunes Oliveira,48,Ciencia da Computacao,Teofilo Otoni,GO,9.59
20265097,Rodrigo Rocha Mendes,51,Quimica,Ouro Preto,DF,7.6
20265098,Pedro Costa,47,Analise e Desenvolvimento de Sistemas,Ouro Preto,MG,9.36
20265099,Juliana Castro Carvalho Ribeiro,26,Matematica,Juiz de Fora,GO,8.33
20265100,Alexandre Soares Oliveira Pereira,36,Matematica,Diamantina,ES,8.35
20265101,Vinicius Ramos Andrade Vieira,33,Fisica,Salinas,ES,7.63
20265102,Debora Castro Fernandes Freitas,52,Ciencia da Computacao,Januaria,RJ,8.99
20265103,Thiago Ribeiro Fernandes Machado,31,Administracao,Uberlandia,ES,9.1
20265104,Caio Andrade Andrade,19,Engenharia de Software,Janauba,ES,6.2
20265105,Carlos Silva Ramos,47,Ciencia da Computacao,Governador Valadares,ES,5.27
20265106,Joao Gomes,24,Fisica,Salinas,DF,6.11
20265107,Amanda Teixeira Silva,36,Analise e Desenvolvimento de Sistemas,Belo Horizonte,BA,5.54
20265108,Guilherme Pinto Marques Soares,19,Engenharia Eletrica,Januaria,MG,6.53
20265109,Luana Martins,31,Medicina,Teofilo Otoni,MG,9.16
20265110,Mariana Moreira Souza,54,Analise e Desenvolvimento de Sistemas,Salinas,RJ,8.64
20265111,Enzo Nunes,32,Analise e Desenvolvimento de Sistemas,Pirapora,RJ,5.46
20265112,Leticia Gomes,30,Engenharia Eletrica,Montes Claros,MG,7.33
20265113,Helena Castro Pinto,36,Medicina,Juiz de Fora,GO,6.23
20265114,Helena Castro Medeiros,41,Ciencia da Computacao,Ouro Preto,MG,7.93
20265115,Ana Dias Marques Mendes,32,Fisica,Sao Francisco,BA,8.93
20265116,Debora Castro Andrade Ferreira,48,Administracao,Diamantina,SP,5.89
20265117,Bruno Gomes,29,Agronomia,Coronel Fabriciano,RJ,9.87
20265118,Guilherme Rocha,45,Ciencia da Computacao,Teofilo Otoni,SP,7.85
20265119,Debora Mendes Mendes Mendes,36,Engenharia Eletrica,Brasilia de Minas,ES,5.21
20265120,Natalia Dias Martins,27,Sistemas de Informacao,Vicosa,DF,8.34
20265121,Natalia Nascimento Costa Nunes,25,Medicina,Lavras,RJ,9.63
20265122,Camila Castro Pereira,43,Quimica,Ouro Preto,DF,6.22
20265123,Gabriel Rocha Pereira,23,Engenharia Eletrica,Porteirinha,BA,8.54
20265124,Vinicius Teixeira,37,Medicina,Brasilia de Minas,RJ,7.15
20265125,Olivia Mendes,22,Quimica,Vicosa,DF,9.34
20265126,Thiago Silva Marques,43,Matematica,Janauba,SP,9.43
20265127,Daniela Cavalcanti Nascimento,48,Quimica,Montes Claros,BA,6.25
20265128,Fernanda Ramos Nunes Ferreira,47,Ciencia da Computacao,Coronel Fabriciano,MG,6.01
20265129,Helena Alves Lima Mendes,31,Agronomia,Diamantina,DF,5.44
20265130,Fernanda Freitas Costa Santos,33,Medicina,Vicosa,ES,6.87
20265131,Isabela Soares Silva Santos,22,Matematica,Salinas,GO,8.8
20265132,Alexandre Vieira Lima,43,Quimica,Januaria,GO,9.38
20265133,Juliana Vieira Rodrigues,25,Administracao,Porteirinha,BA,6.33
20265134,Yasmin Rodrigues Pereira,34,Direito,Janauba,SP,8.23
20265135,Juliana Fernandes Moura Gomes,26,Analise e Desenvolvimento de Sistemas,Januaria,GO,7.08
20265136,Vinicius Lima Rodrigues Ferreira,45,Agronomia,Porteirinha,RJ,5.27
20265137,Gustavo Nascimento Alves,39,Matematica,Almenara,BA,6.37
20265138,Flavia Rocha Gomes,22,Direito,Brasilia de Minas,RJ,6.26
20265139,Pedro Alves,45,Engenharia de Software,Curvelo,DF,6.54
20265140,Alexandre Vieira Alves,24,Quimica,Belo Horizonte,RJ,9.8
20265141,Gabriel Almeida Vieira Machado,33,Fisica,Pirapora,DF,8.35
20265142,Felipe Castro Oliveira Cardoso,52,Administracao,Curvelo,DF,8.35
20265143,Enzo Souza Pereira,53,Agronomia,Diamantina,MG,6.34
20265144,Alexandre Fernandes Vieira,49,Engenharia de Software,Vicosa,BA,6.17
20265145,Debora Castro Cardoso Lopes,45,Matematica,Vicosa,MG,5.46
20265146,Debora Gomes Andrade,33,Engenharia Eletrica,Vicosa,DF,9.23
20265147,Ana Medeiros,31,Direito,Montes Claros,MG,9.47
20265148,Alexandre Brito,43,Agronomia,Curvelo,GO,7.19
20265149,Luana Nascimento Costa,54,Ciencia da Computacao,Janauba,GO,8.86
20265150,Carlos Castro Nascimento Cardoso,54,Sistemas de Informacao,Lavras,MG,7.6
20265151,Juliana Moreira Nunes,50,Ciencia da Computacao,Coronel Fabriciano,BA,8.63
20265152,Mariana Vieira Rodrigues,45,Fisica,Pirapora,MG,7.92
20265153,Carlos Moreira Ribeiro Ramos,50,Fisica,Governador Valadares,MG,7.5
20265154,Daniela Nunes Teixeira,30,Engenharia Eletrica,Pirapora,BA,9.7
20265155,Larissa Pinto Dias Castro,26,Agronomia,Almenara,DF,9.05
20265156,Rafaela Ferreira,29,Medicina,Coronel Fabriciano,RJ,7.44
20265157,Olivia Moura Nascimento,45,Engenharia Eletrica,Uberlandia,BA,8.38
20265158,Samuel Ferreira Martins,35,Sistemas de Informacao,Vicosa,GO,8.47
20265159,Nicolas Rocha,49,Analise e Desenvolvimento de Sistemas,Vicosa,DF,6.25
20265160,Gabriel Barbosa Gomes Silva,34,Sistemas de Informacao,Januaria,RJ,7.91
20265161,Samuel Pereira Andrade Teixeira,47,Engenharia Eletrica,Governador Valadares,GO,8.02
20265162,Daniela Dias,54,Sistemas de Informacao,Janauba,BA,9.67
20265163,Ana Medeiros Andrade Nascimento,53,Direito,Vicosa,ES,8.92
20265164,Pedro Nunes Vieira Ribeiro,49,Analise e Desenvolvimento de Sistemas,Juiz de Fora,ES,6.71
20265165,Camila Alves,45,Fisica,Salinas,BA,7.86
20265166,Alexandre Alves,24,Fisica,Salinas,BA,8.21
20265167,Bruno Cardoso,39,Analise e Desenvolvimento de Sistemas,Sao Francisco,DF,8.31
20265168,Samuel Nunes,54,Engenharia de Software,Lavras,DF,8.8
20265169,Gabriel Costa Carvalho,26,Quimica,Almenara,BA,6.12
20265170,Carlos Monteiro,48,Analise e Desenvolvimento de Sistemas,Lavras,DF,6.58
20265171,Matheus Souza Medeiros Barbosa,31,Matematica,Pirapora,BA,7.35
20265172,Caio Monteiro Mendes Moura,31,Direito,Governador Valadares,BA,5.61
20265173,Helena Machado Monteiro Ribeiro,26,Administracao,Januaria,ES,5.03
20265174,Gustavo Carvalho Mendes Rodrigues,41,Engenharia Eletrica,Governador Valadares,BA,5.37
20265175,Felipe Barbosa Fernandes,52,Agronomia,Diamantina,ES,5.02
20265176,Tatiana Mendes Almeida,52,Engenharia Eletrica,Pirapora,BA,8.89
20265177,Samuel Medeiros Fernandes,43,Sistemas de Informacao,Brasilia de Minas,DF,6.79
20265178,Joao Ramos Silva,18,Medicina,Diamantina,SP,6.58
20265179,Camila Lima Carvalho Soares,53,Quimica,Pirapora,GO,5.61
20265180,Leticia Ribeiro Medeiros,32,Agronomia,Janauba,MG,8.95
20265181,Felipe Fernandes,49,Direito,Curvelo,ES,8.74
20265182,Rodrigo Ramos Nascimento Almeida,47,Engenharia Eletrica,Sao Francisco,RJ,8.77
20265183,Rafaela Carvalho,20,Direito,Montes Claros,RJ,7.01
20265184,Natalia Souza Nunes,31,Analise e Desenvolvimento de Sistemas,Salinas,MG,7.81
20265185,Isabela Ferreira Alves Pinto,39,Medicina,Diamantina,MG,7.92
20265186,Helena Martins Soares,21,Analise e Desenvolvimento de Sistemas,Vicosa,RJ,8.05
20265187,Ana Carvalho Ramos Medeiros,31,Ciencia da Computacao,Uberlandia,MG,8.97
20265188,Daniela Silva Vieira,41,Agronomia,Almenara,MG,7.34
20265189,Flavia Ribeiro Fernandes Mendes,37,Sistemas de Informacao,Brasilia de Minas,RJ,7.74
20265190,Rafaela Gomes Andrade Rocha,21,Administracao,Janauba,DF,5.66
20265191,Bruno Dias Almeida,42,Direito,Governador Valadares,GO,5.59
20265192,Joao Costa,20,Matematica,Sao Francisco,RJ,7.69
20265193,Gustavo Santos Almeida,38,Quimica,Janauba,MG,9.51
20265194,Thiago Castro Marques,52,Quimica,Porteirinha,SP,6.58
20265195,Joao Cavalcanti Ferreira,46,Engenharia de Software,Brasilia de Minas,BA,5.16
20265196,Daniela Andrade Ferreira,41,Quimica,Janauba,RJ,7.37
20265197,Ana Medeiros Ribeiro Souza,25,Quimica,Coronel Fabriciano,GO,7.44
20265198,Gustavo Lopes Oliveira,19,Engenharia Eletrica,Diamantina,SP,9.23
20265199,Carlos Nascimento,52,Ciencia da Computacao,Coronel Fabriciano,GO,7.35
20265200,Samuel Fernandes Machado,40,Engenharia de Software,Lavras,SP,5.03
20265201,Carlos Vieira,20,Ciencia da Computacao,Brasilia de Minas,GO,7.02
20265202,Samuel Brito Freitas Moreira,51,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,GO,9.74
20265203,Caio Costa Andrade Marques,19,Engenharia de Software,Ouro Preto,ES,7.96
20265204,Flavia Machado Lima Rocha,46,Administracao,Januaria,MG,9.73
20265205,Matheus Castro Dias,23,Engenharia Eletrica,Lavras,MG,5.84
20265206,Enzo Nascimento Ribeiro Andrade,21,Agronomia,Pirapora,SP,7.77
20265207,Yasmin Lopes Alves,39,Ciencia da Computacao,Juiz de Fora,DF,9.11
20265208,Natalia Soares Rodrigues Machado,35,Direito,Vicosa,DF,8.75
20265209,Enzo Martins Alves Oliveira,32,Sistemas de Informacao,Diamantina,MG,7.86
20265210,Daniela Costa Andrade,37,Administracao,Pirapora,RJ,7.5
20265211,Tatiana Moreira Pinto Marques,36,Medicina,Lavras,ES,9.42
20265212,Yasmin Ferreira,52,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,ES,9.38
20265213,Fernanda Lopes,46,Fisica,Almenara,SP,9.61
20265214,Tatiana Ramos Castro,28,Matematica,Juiz de Fora,GO,8.51
20265215,Fernanda Fernandes Barbosa Moura,54,Engenharia de Software,Montes Claros,MG,7.81
20265216,Beatriz Cavalcanti Soares,43,Analise e Desenvolvimento de Sistemas,Curvelo,BA,8.16
20265217,Rodrigo Ramos Monteiro,19,Fisica,Vicosa,DF,6.2
20265218,Matheus Marques Soares,54,Direito,Belo Horizonte,RJ,7.6
20265219,Tatiana Gomes Nascimento,25,Matematica,Pirapora,DF,7.64
20265220,Igor Cavalcanti,54,Direito,Brasilia de Minas,RJ,7.13
20265221,Isabela Nunes Souza,23,Matematica,Pirapora,ES,5.93
20265222,Enzo Soares Lima,39,Matematica,Governador Valadares,BA,5.55
20265223,Amanda Ramos Silva,51,Medicina,Uberlandia,DF,9.2
20265224,Helena Santos Andrade,45,Quimica,Belo Horizonte,DF,9.37
20265225,Guilherme Ramos Oliveira,37,Engenharia de Software,Juiz de Fora,RJ,9.73
20265226,Helena Fernandes Oliveira Nascimento,46,Direito,Januaria,BA,9.75
20265227,Bruno Ferreira Andrade Andrade,36,Engenharia de Software,Governador Valadares,SP,5.18
20265228,Luana Brito Cavalcanti Rocha,47,Medicina,Almenara,SP,6.91
20265229,Natalia Soares Fernandes,53,Engenharia de Software,Sao Francisco,SP,8.59
20265230,Matheus Moreira Marques Carvalho,33,Medicina,Porteirinha,BA,5.02
20265231,Beatriz Santos Medeiros Dias,31,Ciencia da Computacao,Juiz de Fora,BA,7.31
20265232,Igor Moura Gomes Cardoso,42,Matematica,Janauba,GO,7.49
20265233,Daniela Monteiro Pinto,35,Sistemas de Informacao,Uberlandia,DF,6.98
20265234,Isabela Brito Cavalcanti,19,Fisica,Teofilo Otoni,DF,7.28
20265235,Yasmin Soares Cavalcanti,29,Fisica,Governador Valadares,DF,8.94
20265236,Debora Oliveira Souza,48,Matematica,Coronel Fabriciano,DF,5.5
20265237,Matheus Ramos Freitas,51,Engenharia de Software,Almenara,SP,7.41
20265238,Vinicius Medeiros Rodrigues,55,Engenharia Eletrica,Coronel Fabriciano,BA,9.63
20265239,Beatriz Santos Cardoso,29,Medicina,Governador Valadares,BA,6.69
20265240,Gustavo Rodrigues,40,Administracao,Governador Valadares,RJ,7.6
20265241,Rodrigo Gomes Carvalho,21,Direito,Januaria,MG,7.57
20265242,Yasmin Pinto,19,Sistemas de Informacao,Belo Horizonte,DF,7.35
20265243,Isabela Medeiros Ribeiro,35,Matematica,Brasilia de Minas,MG,7.71
20265244,Enzo Medeiros,40,Matematica,Governador Valadares,MG,5.58
20265245,Thiago Barbosa Marques,34,Ciencia da Computacao,Diamantina,MG,9.86
20265246,Leticia Freitas Castro,24,Engenharia de Software,Uberlandia,SP,7.89
20265247,Fernanda Gomes,19,Analise e Desenvolvimento de Sistemas,Diamantina,ES,8.99
20265248,Daniela Andrade Castro Moreira,45,Fisica,Uberlandia,GO,7.84
20265249,Thiago Vieira,30,Agronomia,Belo Horizonte,GO,7.36
20265250,Vinicius Costa Moura Teixeira,37,Administracao,Diamantina,RJ,8.53
20265251,Leticia Rocha Souza,33,Ciencia da Computacao,Teofilo Otoni,DF,7.2
20265252,Fernanda Freitas Medeiros Carvalho,22,Administracao,Teofilo Otoni,SP,5.23
20265253,Caio Martins Costa Machado,46,Matematica,Governador Valadares,BA,6.36
20265254,Yasmin Teixeira Lopes Freitas,27,Administracao,Ouro Preto,GO,7.26
20265255,Amanda Lopes Teixeira Moura,54,Engenharia de Software,Governador Valadares,MG,8.93
20265256,Isabela Mendes Costa Teixeira,49,Direito,Porteirinha,RJ,8.86
20265257,Luana Ferreira Souza,36,Ciencia da Computacao,Juiz de Fora,RJ,8.45
20265258,Lucas Castro Moreira Brito,42,Medicina,Teofilo Otoni,DF,8.67
20265259,Alexandre Ramos,32,Engenharia Eletrica,Lavras,MG,5.69
20265260,Samuel Rodrigues Silva,47,Engenharia Eletrica,Curvelo,MG,5.66
20265261,Tatiana Lopes Lopes Freitas,21,Sistemas de Informacao,Uberlandia,SP,7.15
20265262,Vinicius Brito Nunes Almeida,40,Medicina,Montes Claros,MG,7.85
20265263,Eduardo Ferreira Santos,25,Quimica,Janauba,ES,6.48
20265264,Pedro Ferreira Almeida,48,Ciencia da Computacao,Januaria,GO,8.42
20265265,Larissa Fernandes,54,Analise e Desenvolvimento de Sistemas,Salinas,RJ,6.76
20265266,Natalia Almeida Silva Ribeiro,24,Quimica,Juiz de Fora,BA,7.22
20265267,Gustavo Cardoso Oliveira,23,Ciencia da Computacao,Pirapora,GO,9.32
20265268,Lucas Marques Costa,22,Agronomia,Governador Valadares,DF,5.77
20265269,Samuel Silva Silva Marques,22,Analise e Desenvolvimento de Sistemas,Lavras,RJ,6.64
20265270,Amanda Machado Nunes Souza,28,Fisica,Janauba,DF,5.42
20265271,Rafaela Dias Cavalcanti Oliveira,35,Direito,Salinas,MG,9.07
20265272,Bruno Oliveira Barbosa Dias,21,Engenharia Eletrica,Janauba,GO,6.19
20265273,Helena Medeiros,38,Matematica,Uberlandia,MG,9.07
20265274,Flavia Castro,30,Quimica,Porteirinha,DF,9.54
20265275,Natalia Castro Machado Marques,21,Medicina,Porteirinha,ES,9.13
20265276,Juliana Rocha Cardoso,40,Ciencia da Computacao,Porteirinha,BA,5.88
20265277,Samuel Souza Moreira,55,Engenharia de Software,Lavras,RJ,8.71
20265278,Natalia Dias Soares Alves,51,Sistemas de Informacao,Vicosa,DF,7.45
20265279,Yasmin Monteiro Monteiro Alves,42,Ciencia da Computacao,Sao Francisco,ES,5.1
20265280,Natalia Dias,40,Direito,Januaria,ES,5.83
20265281,Leticia Moreira Rocha,20,Engenharia de Software,Porteirinha,GO,6.42
20265282,Tatiana Lima Brito Soares,27,Quimica,Coronel Fabriciano,RJ,8.88
20265283,Felipe Souza,40,Ciencia da Computacao,Salinas,SP,9.01
20265284,Rodrigo Marques Ribeiro,44,Agronomia,Porteirinha,ES,9.64
20265285,Vinicius Gomes Soares,22,Administracao,Curvelo,GO,7.47
20265286,Ana Mendes Moreira,52,Engenharia Eletrica,Juiz de Fora,GO,5.05
20265287,Eduardo Soares Almeida,45,Medicina,Curvelo,RJ,5.76
20265288,Gustavo Freitas Nunes Marques,24,Fisica,Januaria,SP,6.23
20265289,Fernanda Rocha Oliveira Santos,49,Administracao,Montes Claros,MG,8.37
20265290,Caio Pereira Cavalcanti Silva,18,Direito,Vicosa,ES,6.23
20265291,Debora Andrade Freitas,45,Engenharia Eletrica,Lavras,GO,7.1
20265292,Carlos Machado Machado,49,Sistemas de Informacao,Salinas,ES,8.56
20265293,Mariana Monteiro Almeida Barbosa,55,Engenharia Eletrica,Porteirinha,BA,5.05
20265294,Juliana Pereira Andrade,28,Direito,Teofilo Otoni,GO,6.78
20265295,Pedro Martins Machado,47,Engenharia de Software,Januaria,ES,8.32
20265296,Carlos Nascimento,55,Matematica,Porteirinha,DF,6.4
20265297,Flavia Pinto Cavalcanti,52,Ciencia da Computacao,Salinas,BA,8.29
20265298,Flavia Lima,21,Agronomia,Belo Horizonte,RJ,5.47
20265299,Leticia Cavalcanti,20,Sistemas de Informacao,Sao Francisco,RJ,9.04
20265300,Eduardo Nunes,28,Quimica,Januaria,GO,8.2
20265301,Larissa Souza Almeida Andrade,39,Matematica,Sao Francisco,ES,5.52
20265302,Joao Moreira,22,Administracao,Uberlandia,BA,9.81
20265303,Caio Cavalcanti Nunes,30,Administracao,Januaria,BA,8.82
20265304,Enzo Teixeira Ramos,30,Sistemas de Informacao,Januaria,ES,5.73
20265305,Tatiana Andrade Oliveira,53,Ciencia da Computacao,Coronel Fabriciano,ES,6.31
20265306,Leticia Freitas Carvalho,53,Direito,Pirapora,DF,9.12
20265307,Vinicius Pereira Souza Souza,18,Administracao,Coronel Fabriciano,SP,7.65
20265308,Rafaela Medeiros Almeida,19,Ciencia da Computacao,Porteirinha,RJ,5.3
20265309,Alexandre Marques Silva Cavalcanti,49,Ciencia da Computacao,Coronel Fabriciano,SP,7.77
20265310,Rafaela Cardoso Andrade Brito,18,Engenharia de Software,Brasilia de Minas,RJ,9.33
20265311,Alexandre Monteiro Lopes Souza,34,Direito,Montes Claros,BA,7.39
20265312,Bruno Costa Freitas,45,Engenharia de Software,Sao Francisco,MG,9.89
20265313,Daniela Rocha,21,Engenharia Eletrica,Governador Valadares,ES,9.55
20265314,Natalia Dias Barbosa,48,Analise e Desenvolvimento de Sistemas,Ouro Preto,ES,8.8
20265315,Mariana Ramos Barbosa,19,Administracao,Teofilo Otoni,ES,5.81
20265316,Ana Mendes Costa,40,Medicina,Diamantina,BA,5.06
20265317,Felipe Andrade Rodrigues,38,Medicina,Januaria,MG,5.92
20265318,Larissa Ferreira,23,Direito,Ouro Preto,ES,7.32
20265319,Caio Silva Andrade Pereira,31,Matematica,Pirapora,ES,8.11
20265320,Bruno Nascimento,23,Engenharia de Software,Pirapora,BA,5.11
20265321,Ana Ramos Soares Oliveira,35,Quimica,Sao Francisco,MG,6.62
20265322,Olivia Carvalho Gomes,48,Administracao,Governador Valadares,BA,8.84
20265323,Thiago Pinto Soares,46,Analise e Desenvolvimento de Sistemas,Lavras,RJ,9.1
20265324,Thiago Gomes Andrade,29,Analise e Desenvolvimento de Sistemas,Governador Valadares,MG,6.84
20265325,Guilherme Martins,44,Ciencia da Computacao,Juiz de Fora,MG,5.73
20265326,Helena Carvalho Cardoso Carvalho,37,Matematica,Salinas,BA,8.16
20265327,Eduardo Medeiros Almeida,45,Administracao,Curvelo,SP,9.26
20265328,Olivia Machado Nascimento,30,Engenharia Eletrica,Brasilia de Minas,GO,9.75
20265329,Gustavo Fernandes Andrade,44,Agronomia,Pirapora,SP,5.16
20265330,Alexandre Alves Vieira,42,Quimica,Diamantina,DF,8.2
20265331,Felipe Mendes Brito Monteiro,55,Direito,Uberlandia,DF,6.12
20265332,Carlos Lima Martins Silva,35,Sistemas de Informacao,Belo Horizonte,BA,8.98
20265333,Camila Lopes Alves,54,Administracao,Montes Claros,DF,5.71
20265334,Juliana Ramos,19,Engenharia de Software,Montes Claros,MG,8.81
20265335,Felipe Machado Moreira,45,Agronomia,Brasilia de Minas,RJ,5.2
