matricula,nome,idade,curso,cidade,uf,cra
20292289,Olivia Silva Martins,46,Ciencia da Computacao,Lavras,MG,8.1
20292290,Caio Carvalho,34,Ciencia da Computacao,Janauba,BA,6.93
20292291,Mariana Monteiro Silva,26,Ciencia da Computacao,Vicosa,DF,6.67
20292292,Rafaela Lima,55,Ciencia da Computacao,Belo Horizonte,RJ,9.42
20292293,Luana Pereira Cavalcanti Oliveira,46,Engenharia de Software,Janauba,DF,8.38
20292294,Gabriel Teixeira Costa,39,Sistemas de Informacao,Coronel Fabriciano,MG,6.15
20292295,Daniela Cavalcanti Andrade Almeida,33,Direito,Almenara,RJ,5.09
20292296,Debora Ramos,55,Agronomia,Teofilo Otoni,RJ,6.79
20292297,Felipe Soares Freitas,40,Engenharia Eletrica,Vicosa,SP,7.0
20292298,Vinicius Ribeiro Dias Costa,41,Medicina,Belo Horizonte,ES,6.08
20292299,Leticia Ribeiro Nascimento,54,Ciencia da Computacao,Januaria,RJ,6.16
20292300,Pedro Castro Medeiros,54,Engenharia de Software,Porteirinha,MG,5.69
20292301,Enzo Ribeiro Rocha,39,Agronomia,Porteirinha,GO,8.0
20292302,Bruno Moreira,22,Fisica,Sao Francisco,MG,7.62
20292303,Bruno Dias Marques,40,Matematica,Januaria,ES,8.74
20292304,Camila Soares Carvalho Marques,33,Quimica,Porteirinha,ES,8.42
20292305,Rodrigo Soares Vieira,27,Analise e Desenvolvimento de Sistemas,Vicosa,GO,7.52
20292306,Luana Machado Cavalcanti,30,Matematica,Lavras,ES,7.7
20292307,Bruno Nunes,28,Agronomia,Januaria,BA,9.11
20292308,Felipe Oliveira Moreira,23,Fisica,Juiz de Fora,RJ,6.35
20292309,Leticia Barbosa Andrade,19,Direito,Januaria,BA,9.33
20292310,Beatriz Marques Cavalcanti,30,Medicina,Ouro Preto,SP,9.3
20292311,Carlos Medeiros Machado Vieira,29,Engenharia de Software,Ouro Preto,ES,9.76
20292312,Bruno Almeida Gomes,23,Fisica,Teofilo Otoni,BA,5.92
20292313,Olivia Monteiro Barbosa,37,Fisica,Janauba,MG,6.42
20292314,Larissa Castro,48,Matematica,Uberlandia,ES,6.99
20292315,Caio Andrade Cardoso,35,Administracao,Coronel Fabriciano,RJ,5.22
20292316,Natalia Almeida Barbosa Oliveira,32,Direito,Juiz de Fora,ES,6.63
20292317,Nicolas Teixeira Castro Pinto,49,Engenharia de Software,Ouro Preto,GO,8.86
20292318,Ana Silva Silva,41,Administracao,Curvelo,ES,8.77
20292319,Daniela Fernandes Teixeira Ramos,30,Agronomia,Janauba,RJ,7.39
20292320,Felipe Monteiro Fernandes,46,Administracao,Sao Francisco,RJ,5.55
20292321,Larissa Pinto Medeiros,38,Analise e Desenvolvimento de Sistemas,Salinas,DF,7.83
20292322,Juliana Rodrigues Vieira Carvalho,32,Direito,Pirapora,DF,7.91
20292323,Isabela Ferreira,45,Matematica,Sao Francisco,RJ,5.84
20292324,Tatiana Ferreira Martins,29,Matematica,Porteirinha,ES,8.55
20292325,Larissa Freitas Andrade,28,Engenharia de Software,Uberlandia,ES,5.03
20292326,Natalia Alves,42,Ciencia da Computacao,Januaria,RJ,5.05
20292327,Beatriz Medeiros Silva,52,Medicina,Governador Valadares,SP,5.17
20292328,Matheus Ferreira,51,Fisica,Januaria,RJ,9.53
20292329,Yasmin Carvalho Mendes,22,Medicina,Coronel Fabriciano,BA,6.92
20292330,Rafaela Freitas Lima,18,Direito,Coronel Fabriciano,SP,7.03
20292331,Flavia Rocha Machado,38,Sistemas de Informacao,Uberlandia,DF,5.81
20292332,Mariana Soares Medeiros,30,Direito,Diamantina,BA,6.68
20292333,Olivia Ramos Marques,53,Analise e Desenvolvimento de Sistemas,Lavras,BA,8.47
20292334,Guilherme Moura Ferreira,39,Agronomia,Diamantina,SP,8.07
20292335,Daniela Lima Gomes,50,Matematica,Almenara,MG,9.58
20292336,Bruno Monteiro Moura Ferreira,37,Medicina,Uberlandia,GO,7.34
20292337,Alexandre Oliveira Carvalho Ramos,49,Engenharia de Software,Teofilo Otoni,GO,6.21
20292338,Yasmin Barbosa Moreira,39,Analise e Desenvolvimento de Sistemas,Pirapora,BA,6.15
20292339,Nicolas Fernandes,50,Engenharia de Software,Janauba,ES,5.28
20292340,Nicolas Monteiro Marques Medeiros,28,Agronomia,Porteirinha,SP,6.32
20292341,Gustavo Soares Soares Nunes,54,Matematica,Belo Horizonte,RJ,7.78
20292342,Camila Souza Monteiro Machado,44,Fisica,Uberlandia,DF,8.94
20292343,Rafaela Carvalho Barbosa,34,Direito,Montes Claros,RJ,5.15
20292344,Natalia Pereira Moreira Ramos,27,Quimica,Montes Claros,RJ,8.99
20292345,Felipe Medeiros Alves Almeida,22,Matematica,Governador Valadares,GO,8.93
20292346,Fernanda Lopes,26,Medicina,Diamantina,ES,6.43
20292347,Camila Rodrigues Marques Carvalho,28,Direito,Teofilo Otoni,ES,6.43
20292348,Larissa Silva Freitas,54,Medicina,Belo Horizonte,DF,8.03
20292349,Gustavo Machado Castro Teixeira,34,Quimica,Governador Valadares,BA,8.55
20292350,Vinicius Moreira Rodrigues,38,Administracao,Teofilo Otoni,GO,6.98
20292351,Nicolas Moreira Teixeira Ribeiro,47,Medicina,Curvelo,BA,6.57
20292352,Eduardo Cardoso Freitas,49,Engenharia de Software,Pirapora,ES,6.99
20292353,Matheus Gomes,38,Quimica,Janauba,MG,7.37
20292354,Pedro Vieira,29,Sistemas de Informacao,Teofilo Otoni,MG,6.02
20292355,Leticia Santos,28,Administracao,Vicosa,BA,6.7
20292356,Carlos Nascimento Carvalho Moura,48,Engenharia de Software,Lavras,RJ,7.64
20292357,Guilherme Fernandes Teixeira,24,Quimica,Uberlandia,BA,7.8
20292358,Daniela Santos,35,Fisica,Diamantina,DF,5.76
20292359,Camila Soares Mendes,28,Medicina,Teofilo Otoni,BA,5.87
20292360,Vinicius Santos Machado,50,Analise e Desenvolvimento de Sistemas,Ouro Preto,GO,5.67
20292361,Alexandre Barbosa Fernandes,29,Engenharia Eletrica,Diamantina,GO,6.92
20292362,Camila Marques Andrade Gomes,51,Matematica,Juiz de Fora,ES,9.17
20292363,Matheus Fernandes Carvalho,20,Quimica,Coronel Fabriciano,RJ,7.58
20292364,Eduardo Dias Cavalcanti Mendes,29,Quimica,Coronel Fabriciano,ES,6.86
20292365,Carlos Cavalcanti,44,Matematica,Almenara,RJ,7.41
20292366,Olivia Andrade Rocha,35,Analise e Desenvolvimento de Sistemas,Januaria,SP,9.83
20292367,Eduardo Ribeiro Nascimento,27,Medicina,Belo Horizonte,ES,7.41
20292368,Daniela Teixeira Mendes,50,Fisica,Curvelo,GO,6.89
20292369,Helena Gomes Cardoso,50,Sistemas de Informacao,Belo Horizonte,MG,8.78
20292370,Amanda Rocha Pinto,50,Ciencia da Computacao,Lavras,DF,7.83
20292371,Carlos Martins Andrade Teixeira,30,Agronomia,Diamantina,BA,6.87
20292372,Matheus Dias Oliveira,45,Administracao,Salinas,SP,6.84
20292373,Samuel Marques Silva,40,Fisica,Teofilo Otoni,MG,9.84
20292374,Felipe Silva Cavalcanti,26,Administracao,Diamantina,ES,8.44
20292375,Thiago Marques Almeida Freitas,42,Matematica,Uberlandia,GO,8.15
20292376,Juliana Martins,26,Medicina,Montes Claros,BA,5.58
20292377,Thiago Medeiros Vieira,35,Engenharia de Software,Salinas,SP,5.06
20292378,Rodrigo Martins Nunes,52,Administracao,Diamantina,DF,5.71
20292379,Amanda Rodrigues,20,Matematica,Salinas,RJ,8.66
20292380,Beatriz Fernandes Nascimento Barbosa,29,Administracao,Porteirinha,MG,7.38
20292381,Lucas Silva Cavalcanti,21,Sistemas de Informacao,Lavras,MG,5.39
20292382,Helena Andrade Brito,51,Direito,Juiz de Fora,DF,6.9
20292383,Camila Monteiro Rodrigues,35,Engenharia Eletrica,Sao Francisco,DF,5.95
20292384,Natalia Ribeiro,25,Matematica,Curvelo,GO,9.67
20292385,Enzo Ferreira Mendes Silva,34,Engenharia de Software,Curvelo,BA,8.6
20292386,Isabela Pinto Gomes,27,Sistemas de Informacao,Diamantina,ES,8.58
20292387,Daniela Freitas Moreira,30,Matematica,Ouro Preto,ES,6.26
20292388,Debora Silva Souza Cavalcanti,18,Engenharia Eletrica,Lavras,BA,9.59
20292389,Olivia Soares Nunes Nunes,42,Engenharia de Software,Almenara,MG,6.37
20292390,Helena Pinto Ribeiro Rocha,21,Fisica,Porteirinha,BA,6.88
20292391,Igor Fernandes Almeida,41,Ciencia da Computacao,Porteirinha,SP,6.22
20292392,Enzo Moura Andrade,23,Analise e Desenvolvimento de Sistemas,Belo Horizonte,RJ,7.03
20292393,Ana Pinto Medeiros,22,Administracao,Belo Horizonte,SP,8.05
20292394,Thiago Brito Monteiro Fernandes,32,Fisica,Governador Valadares,ES,7.05
20292395,Gabriel Ramos,21,Agronomia,Teofilo Otoni,RJ,7.0
20292396,Pedro Medeiros Pereira Gomes,33,Ciencia da Computacao,Teofilo Otoni,GO,9.83
20292397,Rafaela Rodrigues Alves Moreira,41,Agronomia,Juiz de Fora,MG,9.51
20292398,Leticia Teixeira Freitas,36,Fisica,Governador Valadares,DF,5.41
20292399,Amanda Lima Vieira,46,Quimica,Diamantina,DF,6.61
20292400,Gustavo Machado,32,Analise e Desenvolvimento de Sistemas,Uberlandia,BA,7.75
20292401,Enzo Freitas Barbosa,40,Analise e Desenvolvimento de Sistemas,Pirapora,BA,5.74
20292402,Pedro Lima Costa Almeida,41,Analise e Desenvolvimento de Sistemas,Vicosa,BA,5.76
20292403,Guilherme Santos Almeida,24,Quimica,Januaria,RJ,5.19
20292404,Tatiana Cavalcanti Freitas,20,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,MG,5.72
20292405,Rafaela Teixeira Pinto,26,Medicina,Lavras,DF,6.46
20292406,Mariana Ferreira Silva,43,Quimica,Diamantina,DF,7.16
20292407,Lucas Souza Brito Gomes,41,Ciencia da Computacao,Juiz de Fora,ES,7.92
20292408,Samuel Rocha Oliveira,43,Agronomia,Juiz de Fora,MG,7.59
20292409,Joao Souza Alves,47,Agronomia,Diamantina,SP,7.77
20292410,Natalia Martins Machado Lopes,24,Fisica,Vicosa,GO,9.53
20292411,Tatiana Costa Silva Nunes,34,Matematica,Montes Claros,ES,8.56
20292412,Luana Carvalho Lima,36,Engenharia de Software,Teofilo Otoni,ES,8.68
20292413,Olivia Rocha Rodrigues,37,Analise e Desenvolvimento de Sistemas,Juiz de Fora,DF,9.12
20292414,Fernanda Rodrigues Santos Pereira,20,Administracao,Teofilo Otoni,GO,8.97
20292415,Tatiana Martins Teixeira Machado,19,Sistemas de Informacao,Lavras,BA,7.16
20292416,Eduardo Medeiros Souza,33,Direito,Almenara,ES,8.9
20292417,Beatriz Costa Castro Fernandes,47,Agronomia,Uberlandia,DF,7.37
20292418,Felipe Lima Mendes Rodrigues,21,Direito,Sao Francisco,SP,6.1
20292419,Ana Rodrigues Silva Teixeira,44,Sistemas de Informacao,Janauba,MG,5.25
20292420,Bruno Pinto Barbosa Ramos,21,Analise e Desenvolvimento de Sistemas,Uberlandia,DF,5.5
20292421,Bruno Souza Mendes,37,Quimica,Juiz de Fora,GO,9.06
20292422,Igor Alves Moura Silva,54,Administracao,Vicosa,MG,8.69
20292423,Thiago Carvalho Lima,52,Sistemas de Informacao,Salinas,DF,7.12
20292424,Flavia Teixeira Ribeiro,19,Ciencia da Computacao,Pirapora,MG,7.8
20292425,Alexandre Cardoso Alves,21,Direito,Januaria,MG,7.06
20292426,Gustavo Martins,50,Agronomia,Vicosa,ES,8.57
20292427,Lucas Nunes Carvalho,44,Engenharia de Software,Lavras,ES,9.76
20292428,Olivia Castro Pinto Souza,26,Ciencia da Computacao,Uberlandia,RJ,6.76
20292429,Eduardo Monteiro Oliveira,44,Direito,Januaria,DF,7.27
20292430,Joao Dias,36,Analise e Desenvolvimento de Sistemas,Ouro Preto,SP,8.69
20292431,Nicolas Pereira,50,Matematica,Ouro Preto,RJ,6.95
20292432,Yasmin Souza Ferreira,20,Agronomia,Sao Francisco,SP,6.43
20292433,Rafaela Andrade,19,Fisica,Ouro Preto,BA,8.6
20292434,Nicolas Freitas Almeida Costa,29,Analise e Desenvolvimento de Sistemas,Diamantina,SP,7.71
20292435,Debora Lopes Silva Ribeiro,29,Fisica,Salinas,SP,6.52
20292436,Ana Barbosa Costa,18,Engenharia Eletrica,Ouro Preto,BA,9.27
20292437,Guilherme Oliveira,23,Medicina,Janauba,RJ,5.16
20292438,Tatiana Castro,21,Quimica,Governador Valadares,ES,5.76
20292439,Yasmin Medeiros Moreira,48,Agronomia,Pirapora,GO,8.63
20292440,Mariana Almeida Moura,20,Matematica,Vicosa,MG,9.65
20292441,Ana Lopes Machado Marques,30,Ciencia da Computacao,Lavras,DF,9.17
20292442,Luana Pereira Cardoso Pinto,26,Agronomia,Coronel Fabriciano,DF,6.16
20292443,Joao Castro,41,Agronomia,Sao Francisco,DF,9.43
20292444,Juliana Ferreira Gomes,24,Agronomia,Pirapora,GO,5.99
20292445,Larissa Marques Freitas,40,Quimica,Lavras,GO,5.54
20292446,Nicolas Ribeiro Freitas Silva,38,Ciencia da Computacao,Vicosa,ES,7.94
20292447,Guilherme Teixeira Nascimento Monteiro,19,Quimica,Juiz de Fora,BA,7.2
20292448,Camila Monteiro,36,Agronomia,Governador Valadares,MG,5.29
20292449,Mariana Medeiros,25,Engenharia de Software,Vicosa,RJ,6.56
20292450,Rodrigo Machado Mendes Gomes,29,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,MG,7.16
20292451,Rafaela Oliveira Dias,23,Direito,Brasilia de Minas,GO,8.62
20292452,Matheus Moura Ribeiro Lima,54,Agronomia,Porteirinha,BA,5.69
20292453,Helena Almeida,43,Engenharia de Software,Teofilo Otoni,MG,7.85
20292454,Ana Vieira Fernandes Alves,44,Matematica,Uberlandia,ES,6.15
20292455,Debora Oliveira,21,Engenharia Eletrica,Curvelo,SP,6.55
20292456,Enzo Carvalho Ribeiro Ramos,33,Ciencia da Computacao,Vicosa,SP,8.75
20292457,Debora Lopes Rodrigues,24,Direito,Juiz de Fora,ES,7.08
20292458,Alexandre Ramos Rocha,35,Fisica,Janauba,GO,5.86
20292459,Natalia Fernandes Pereira Brito,30,Quimica,Salinas,SP,5.38
20292460,Yasmin Soares,41,Sistemas de Informacao,Coronel Fabriciano,ES,6.04
20292461,Matheus Souza Lima,42,Administracao,Governador Valadares,BA,7.07
20292462,Thiago Pereira Fernandes,31,Engenharia Eletrica,Porteirinha,RJ,9.69
20292463,Eduardo Barbosa Moreira,24,Quimica,Teofilo Otoni,BA,6.28
20292464,Thiago Lopes Andrade,25,Engenharia Eletrica,Montes Claros,ES,7.41
20292465,Felipe Teixeira,38,Fisica,Sao Francisco,ES,6.08
20292466,Olivia Teixeira,23,Analise e Desenvolvimento de Sistemas,Governador Valadares,RJ,6.72
20292467,Fernanda Costa,47,Engenharia de Software,Coronel Fabriciano,SP,6.47
20292468,Pedro Carvalho Vieira Cavalcanti,33,Direito,Januaria,GO,9.76
20292469,Guilherme Almeida Costa,34,Quimica,Pirapora,ES,9.4
20292470,Rafaela Marques,28,Administracao,Uberlandia,GO,9.81
20292471,Camila Carvalho Fernandes,26,Engenharia de Software,Lavras,ES,8.91
20292472,Amanda Pereira Freitas,44,Ciencia da Computacao,Januaria,GO,8.32
20292473,Larissa Fernandes Brito,42,Fisica,Pirapora,RJ,6.81
20292474,Juliana Martins Teixeira Monteiro,37,Agronomia,Governador Valadares,ES,8.07
20292475,Juliana Brito Soares,20,Engenharia Eletrica,Almenara,DF,5.44
20292476,Fernanda Freitas Moura Moura,42,Agronomia,Almenara,ES,6.26
20292477,Natalia Moreira,44,Fisica,Almenara,DF,7.47
20292478,Carlos Soares Ribeiro Almeida,55,Analise e Desenvolvimento de Sistemas,Juiz de Fora,DF,8.94
20292479,Daniela Pinto Brito Vieira,26,Quimica,Almenara,MG,5.9
20292480,Daniela Dias Soares,41,Engenharia Eletrica,Montes Claros,MG,9.48
20292481,Eduardo Ferreira Marques,41,Administracao,Salinas,DF,6.91
20292482,Yasmin Mendes Nascimento Ferreira,49,Administracao,Belo Horizonte,SP,7.65
20292483,Fernanda Andrade Alves,53,Medicina,Sao Francisco,BA,9.12
20292484,Caio Mendes Machado,41,Engenharia Eletrica,Salinas,MG,9.66
20292485,Felipe Rocha,51,Quimica,Almenara,RJ,8.87
20292486,Mariana Brito Vieira,49,Medicina,Uberlandia,SP,6.95
20292487,Pedro Moreira Nunes,51,Direito,Coronel Fabriciano,BA,5.27
20292488,Gustavo Rocha Oliveira,21,Engenharia de Software,Uberlandia,BA,6.86
20292489,Fernanda Oliveira Monteiro Lima,40,Fisica,Salinas,MG,9.27
20292490,Gabriel Freitas Mendes,23,Engenharia Eletrica,Belo Horizonte,GO,8.26
20292491,Bruno Moura Nascimento Martins,54,Engenharia de Software,Januaria,RJ,5.92
20292492,Larissa Cardoso Castro,19,Administracao,Lavras,MG,7.02
20292493,Alexandre Mendes Andrade Costa,41,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,RJ,9.29
20292494,Alexandre Vieira,42,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,GO,5.04
20292495,Juliana Andrade,53,Engenharia de Software,Diamantina,BA,9.23
20292496,Yasmin Oliveira,44,Medicina,Janauba,GO,7.93
20292497,Alexandre Moreira,46,Quimica,Uberlandia,MG,7.34
20292498,Leticia Almeida,54,Agronomia,Janauba,MG,8.16
20292499,Lucas Moura Nascimento,47,Direito,Salinas,SP,8.81
20292500,Pedro Cardoso Ribeiro,19,Sistemas de Informacao,Brasilia de Minas,DF,8.4
20292501,Nicolas Almeida Souza,20,Agronomia,Pirapora,GO,8.52
20292502,Ana Costa Souza,44,Engenharia de Software,Vicosa,RJ,8.67
20292503,Gabriel Dias Moreira,25,Direito,Porteirinha,RJ,6.17
20292504,Rodrigo Silva Lima,43,Administracao,Sao Francisco,RJ,7.45
20292505,Alexandre Carvalho Fernandes Nunes,18,Engenharia de Software,Coronel Fabriciano,MG,5.93
20292506,Mariana Ribeiro Ribeiro Soares,39,Analise e Desenvolvimento de Sistemas,Ouro Preto,BA,8.45
20292507,Caio Teixeira Ferreira Monteiro,44,Engenharia Eletrica,Janauba,GO,9.2
20292508,Vinicius Soares Nascimento,24,Fisica,Ouro Preto,ES,7.29
20292509,Gustavo Dias,24,Agronomia,Uberlandia,MG,9.69
20292510,Leticia Ferreira Ramos Pereira,38,Engenharia Eletrica,Januaria,BA,6.4
20292511,Rafaela Teixeira Carvalho,36,Direito,Teofilo Otoni,SP,7.71
20292512,Lucas Castro Castro,44,Analise e Desenvolvimento de Sistemas,Porteirinha,GO,6.15
20292513,Fernanda Lima Carvalho Ferreira,23,Sistemas de Informacao,Governador Valadares,ES,8.96
20292514,Tatiana Rocha Freitas,32,Sistemas de Informacao,Sao Francisco,DF,8.32
20292515,Fernanda Barbosa Costa,33,Sistemas de Informacao,Porteirinha,MG,8.34
20292516,Eduardo Monteiro Medeiros,46,Agronomia,Lavras,SP,9.8
20292517,Vinicius Ferreira,34,Engenharia Eletrica,Montes Claros,SP,7.74
20292518,Matheus Medeiros Souza,19,Sistemas de Informacao,Diamantina,BA,9.21
20292519,Matheus Silva Carvalho Cardoso,28,Sistemas de Informacao,Brasilia de Minas,DF,6.65
20292520,Gabriel Rodrigues,47,Quimica,Pirapora,DF,7.77
20292521,Ana Nunes,34,Direito,Almenara,RJ,5.81
20292522,Tatiana Ferreira Oliveira Soares,48,Administracao,Almenara,BA,6.8
20292523,Camila Cavalcanti Dias,47,Agronomia,Montes Claros,DF,6.15
20292524,Mariana Castro Pereira,27,Analise e Desenvolvimento de Sistemas,Janauba,BA,5.13
20292525,Nicolas Soares Nunes,42,Agronomia,Diamantina,MG,8.46
20292526,Camila Cavalcanti Ribeiro Moreira,31,Matematica,Uberlandia,SP,5.53
20292527,Natalia Lopes Vieira,30,Quimica,Januaria,BA,5.23
20292528,Tatiana Lima,19,Quimica,Diamantina,SP,9.61
20292529,Daniela Santos Martins Silva,19,Quimica,Porteirinha,RJ,7.19
20292530,Rafaela Rodrigues Martins,32,Ciencia da Computacao,Almenara,RJ,7.93
20292531,Luana Ribeiro Dias,53,Administracao,Diamantina,MG,5.74
20292532,Camila Nascimento Freitas,19,Quimica,Montes Claros,RJ,5.97
20292533,Helena Castro Rodrigues,41,Ciencia da Computacao,Salinas,GO,7.68
20292534,Nicolas Mendes Andrade,36,Direito,Teofilo Otoni,ES,6.42
20292535,Thiago Barbosa Nascimento Pereira,19,Analise e Desenvolvimento de Sistemas,Juiz de Fora,ES,6.13
20292536,Gabriel Martins,23,Analise e Desenvolvimento de Sistemas,Salinas,DF,9.56
20292537,Carlos Pinto Machado,23,Direito,Governador Valadares,RJ,8.66
20292538,Helena Teixeira,38,Matematica,Janauba,DF,6.07
20292539,Luana Nunes Brito,33,Matematica,Pirapora,RJ,7.34
20292540,Bruno Ferreira Monteiro,39,Quimica,Vicosa,MG,8.28
20292541,Leticia Cardoso Rocha,33,Agronomia,Ouro Preto,GO,9.05
20292542,Larissa Brito Moreira Marques,43,Engenharia Eletrica,Coronel Fabriciano,ES,6.02
20292543,Mariana Lopes Oliveira,50,Quimica,Salinas,ES,8.53
20292544,Pedro Medeiros Alves,28,Direito,Brasilia de Minas,GO,8.74
20292545,Luana Silva,46,Engenharia de Software,Salinas,DF,6.73
20292546,Flavia Soares Vieira,48,Sistemas de Informacao,Juiz de Fora,MG,6.87
20292547,Isabela Rocha Rodrigues,50,Engenharia de Software,Diamantina,DF,8.32
20292548,Gustavo Ribeiro,36,Quimica,Diamantina,SP,5.92
20292549,Luana Fernandes Costa,53,Sistemas de Informacao,Belo Horizonte,MG,9.51
20292550,Beatriz Nascimento Soares,28,Matematica,Almenara,ES,8.4
20292551,Rafaela Rodrigues,44,Ciencia da Computacao,Governador Valadares,MG,8.9
20292552,Nicolas Oliveira Alves Lima,29,Administracao,Almenara,SP,9.69
20292553,Guilherme Rodrigues Santos Machado,47,Quimica,Ouro Preto,BA,7.32
20292554,Gabriel Fernandes Moreira,26,Matematica,Ouro Preto,MG,5.83
20292555,Camila Lima Ferreira Fernandes,25,Sistemas de Informacao,Almenara,ES,9.61
20292556,Alexandre Marques,39,Ciencia da Computacao,Vicosa,RJ,5.45
20292557,Carlos Cavalcanti Rocha,24,Matematica,Governador Valadares,MG,6.28
20292558,Guilherme Santos Andrade,18,Sistemas de Informacao,Sao Francisco,ES,6.62
20292559,Matheus Fernandes Santos Cavalcanti,35,Engenharia de Software,Sao Francisco,ES,6.29
20292560,Helena Pereira Fernandes,23,Matematica,Juiz de Fora,MG,8.24
20292561,Joao Marques,46,Matematica,Teofilo Otoni,ES,7.65
20292562,Yasmin Machado Dias Barbosa,21,Engenharia Eletrica,Juiz de Fora,GO,7.12
20292563,Rodrigo Monteiro Silva,55,Matematica,Diamantina,RJ,8.59
20292564,Pedro Nascimento Pereira,39,Quimica,Vicosa,RJ,9.3
20292565,Helena Pereira,32,Engenharia de Software,Governador Valadares,DF,8.83
20292566,Lucas Carvalho Alves,51,Administracao,Januaria,MG,8.23
20292567,Joao Monteiro Nunes,18,Matematica,Diamantina,MG,8.24
20292568,Thiago Nascimento Carvalho Nunes,55,Matematica,Pirapora,RJ,5.44
20292569,Alexandre Carvalho Pinto,45,Quimica,Montes Claros,SP,7.63
20292570,Rafaela Carvalho Rocha Oliveira,26,Analise e Desenvolvimento de Sistemas,Belo Horizonte,RJ,9.57
20292571,Olivia Pinto Rocha,38,Analise e Desenvolvimento de Sistemas,Uberlandia,BA,7.7
20292572,Matheus Santos Lima,20,Engenharia de Software,Januaria,SP,9.61
20292573,Felipe Barbosa Moura Marques,29,Engenharia de Software,Diamantina,RJ,9.43
20292574,Larissa Marques Ribeiro,26,Direito,Curvelo,MG,8.65
20292575,Nicolas Nascimento,36,Engenharia de Software,Montes Claros,RJ,9.01
20292576,Beatriz Soares Silva,32,Sistemas de Informacao,Vicosa,RJ,9.62
20292577,Enzo Santos Santos,42,Ciencia da Computacao,Governador Valadares,RJ,5.88
20292578,Igor Fernandes Oliveira Rocha,37,Engenharia Eletrica,Vicosa,RJ,9.79
20292579,Thiago Rocha Mendes Lima,23,Matematica,Belo Horizonte,DF,9.68
20292580,Guilherme Lopes Pinto Cavalcanti,46,Fisica,Curvelo,DF,6.54
20292581,Vinicius Alves Nascimento,44,Medicina,Teofilo Otoni,SP,8.36
20292582,Olivia Rodrigues Rodrigues,18,Quimica,Almenara,MG,5.37
20292583,Natalia Brito,35,Ciencia da Computacao,Janauba,BA,8.21
20292584,Eduardo Silva Ribeiro,24,Medicina,Teofilo Otoni,MG,7.95
20292585,Gabriel Marques Lima Barbosa,22,Quimica,Vicosa,GO,8.37
20292586,Camila Fernandes,21,Engenharia de Software,Lavras,ES,9.37
20292587,Gabriel Lopes Lima,36,Agronomia,Montes Claros,ES,6.56
20292588,Camila Machado Moura Cavalcanti,29,Sistemas de Informacao,Porteirinha,ES,9.24
20292589,Rafaela Martins Mendes,21,Matematica,Montes Claros,ES,5.85
20292590,Pedro Nascimento,26,Matematica,Curvelo,SP,5.26
20292591,Matheus Teixeira Ferreira Lopes,39,Ciencia da Computacao,Coronel Fabriciano,ES,5.12
20292592,Felipe Nascimento Moura,32,Engenharia de Software,Curvelo,RJ,7.77
20292593,Isabela Oliveira Pinto,50,Fisica,Diamantina,MG,9.66
20292594,Debora Almeida,19,Administracao,Curvelo,MG,5.28
20292595,Daniela Ramos Carvalho Lima,36,Engenharia Eletrica,Januaria,GO,8.39
20292596,Mariana Rodrigues Souza,49,Engenharia de Software,Lavras,ES,6.01
20292597,Beatriz Rocha Cavalcanti Freitas,22,Direito,Curvelo,DF,5.08
20292598,Olivia Fernandes Silva Nascimento,44,Quimica,Coronel Fabriciano,MG,6.46
20292599,Daniela Teixeira Andrade,21,Direito,Januaria,GO,8.52
20292600,Rodrigo Medeiros Barbosa Machado,26,Medicina,Pirapora,GO,7.7
20292601,Joao Moreira Dias,32,Quimica,Almenara,MG,9.44
20292602,Larissa Santos Machado Carvalho,54,Matematica,Governador Valadares,BA,9.68
20292603,Rafaela Ferreira Costa Lima,23,Engenharia Eletrica,Januaria,SP,7.36
20292604,Ana Nunes,25,Analise e Desenvolvimento de Sistemas,Almenara,BA,6.36
20292605,Gustavo Almeida Moreira,18,Administracao,Porteirinha,DF,9.77
20292606,Natalia Silva Medeiros,44,Fisica,Almenara,SP,9.33
20292607,Tatiana Pinto Mendes Rodrigues,46,Agronomia,Almenara,SP,5.02
20292608,Beatriz Martins,53,Analise e Desenvolvimento de Sistemas,Salinas,MG,5.63
20292609,Alexandre Nunes Pereira Gomes,39,Engenharia de Software,Diamantina,BA,7.26
20292610,Leticia Castro Cardoso,54,Quimica,Vicosa,SP,9.84
20292611,Ana Medeiros Castro,41,Engenharia Eletrica,Porteirinha,GO,6.81
20292612,Guilherme Teixeira Ferreira,41,Medicina,Vicosa,GO,9.12
20292613,Beatriz Brito Carvalho,39,Administracao,Belo Horizonte,RJ,8.44
20292614,Rafaela Barbosa Nunes,47,Engenharia Eletrica,Pirapora,MG,6.68
20292615,Daniela Marques Machado,26,Quimica,Curvelo,BA,7.89
20292616,Nicolas Nascimento,20,Agronomia,Diamantina,MG,6.37
20292617,Olivia Medeiros,26,Ciencia da Computacao,Vicosa,ES,5.84
20292618,Daniela Ferreira Santos,44,Fisica,Governador Valadares,GO,7.22
20292619,Rodrigo Carvalho Marques,53,Quimica,Lavras,RJ,5.77
20292620,Juliana Moreira Freitas,39,Engenharia Eletrica,Uberlandia,DF,8.03
20292621,Pedro Gomes Nascimento,48,Agronomia,Coronel Fabriciano,SP,9.08
