matricula,nome,idade,curso,cidade,uf,cra
20260661,Carlos Monteiro Moreira Moura,21,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,RJ,6.95
20260662,Vinicius Freitas Costa,45,Engenharia de Software,Governador Valadares,MG,8.38
20260663,Larissa Mendes Ferreira Teixeira,25,Sistemas de Informacao,Curvelo,GO,7.68
20260664,Alexandre Mendes Santos,29,Direito,Curvelo,GO,9.39
20260665,Fernanda Soares Rocha Costa,25,Engenharia Eletrica,Pirapora,GO,7.2
20260666,Camila Moreira Teixeira,28,Administracao,Ouro Preto,RJ,5.22
20260667,Beatriz Medeiros,27,Sistemas de Informacao,Almenara,BA,8.77
20260668,Yasmin Barbosa,46,Engenharia de Software,Teofilo Otoni,MG,9.4
20260669,Ana Brito Soares Silva,47,Direito,Vicosa,ES,8.96
20260670,Natalia Lopes Carvalho,55,Fisica,Vicosa,RJ,7.01
20260671,Gustavo Silva,33,Agronomia,Porteirinha,ES,8.08
20260672,Olivia Souza Ribeiro Gomes,21,Fisica,Sao Francisco,MG,5.71
20260673,Thiago Castro,37,Medicina,Salinas,MG,5.53
20260674,Lucas Vieira Brito Castro,54,Agronomia,Teofilo Otoni,RJ,8.67
20260675,Carlos Ferreira Barbosa,38,Medicina,Coronel Fabriciano,DF,5.33
20260676,Leticia Rodrigues Vieira,48,Sistemas de Informacao,Pirapora,GO,9.21
20260677,Guilherme Moura Carvalho,31,Matematica,Januaria,MG,7.8
20260678,Camila Ferreira Cardoso Castro,36,Administracao,Governador Valadares,DF,6.55
20260679,Luana Nascimento Lima,54,Direito,Lavras,GO,8.1
20260680,Mariana Brito Almeida,36,Analise e Desenvolvimento de Sistemas,Montes Claros,MG,5.12
20260681,Helena Carvalho Brito,44,Administracao,Januaria,SP,6.71
20260682,Olivia Silva Martins Vieira,34,Engenharia Eletrica,Brasilia de Minas,SP,7.48
20260683,Ana Pereira Dias,39,Administracao,Curvelo,ES,9.7
20260684,Nicolas Dias Dias Cardoso,48,Ciencia da Computacao,Almenara,RJ,5.76
20260685,Felipe Dias Freitas,44,Quimica,Januaria,DF,7.55
20260686,Alexandre Monteiro Cavalcanti,19,Analise e Desenvolvimento de Sistemas,Curvelo,GO,6.63
20260687,Caio Rodrigues Gomes Fernandes,19,Medicina,Coronel Fabriciano,GO,7.62
20260688,Gustavo Moreira,29,Matematica,Pirapora,DF,8.83
20260689,Alexandre Oliveira Fernandes,44,Engenharia Eletrica,Vicosa,BA,6.82
20260690,Yasmin Carvalho Moura Barbosa,29,Engenharia Eletrica,Sao Francisco,DF,5.18
20260691,Fernanda Mendes Teixeira,19,Direito,Lavras,BA,5.93
20260692,Camila Barbosa Rocha Gomes,24,Agronomia,Almenara,BA,8.55
20260693,Camila Pereira Silva,37,Ciencia da Computacao,Governador Valadares,DF,5.43
20260694,Carlos Alves Moura,37,Ciencia da Computacao,Curvelo,DF,6.53
20260695,Alexandre Martins Martins Vieira,35,Agronomia,Janauba,DF,7.16
20260696,Juliana Costa,35,Engenharia Eletrica,Montes Claros,ES,7.74
20260697,Felipe Nascimento,53,Medicina,Porteirinha,BA,9.62
20260698,Thiago Lopes Costa Rodrigues,37,Matematica,Janauba,ES,7.17
20260699,Matheus Souza,24,Administracao,Januaria,MG,7.09
20260700,Gustavo Pinto,46,Matematica,Sao Francisco,SP,6.63
20260701,Felipe Ferreira,47,Matematica,Almenara,MG,8.98
20260702,Larissa Alves Freitas Barbosa,47,Direito,Diamantina,BA,5.7
20260703,Samuel Andrade Nunes Ribeiro,39,Medicina,Juiz de Fora,RJ,5.15
20260704,Caio Cardoso Freitas,28,Engenharia de Software,Sao Francisco,ES,7.82
20260705,Flavia Alves Rocha,53,Fisica,Salinas,DF,6.48
20260706,Amanda Marques Lopes,33,Agronomia,Teofilo Otoni,RJ,6.88
20260707,Amanda Machado Machado,54,Medicina,Ouro Preto,GO,6.16
20260708,Eduardo Medeiros Ramos,25,Matematica,Governador Valadares,RJ,6.59
20260709,Joao Ribeiro,37,Administracao,Salinas,ES,5.53
20260710,Enzo Rocha Ramos Souza,23,Analise e Desenvolvimento de Sistemas,Almenara,ES,9.43
20260711,Ana Gomes Gomes,46,Agronomia,Brasilia de Minas,RJ,8.02
20260712,Olivia Rocha Barbosa,54,Fisica,Brasilia de Minas,RJ,8.52
20260713,Fernanda Pinto Silva Brito,50,Administracao,Almenara,DF,6.44
20260714,Leticia Souza Silva,53,Medicina,Pirapora,DF,6.38
20260715,Isabela Pinto,43,Fisica,Janauba,GO,6.88
20260716,Felipe Carvalho Ribeiro,48,Sistemas de Informacao,Belo Horizonte,ES,6.88
20260717,Guilherme Gomes Vieira Lima,26,Ciencia da Computacao,Salinas,GO,5.08
20260718,Natalia Machado Lima Ferreira,26,Fisica,Uberlandia,DF,7.23
20260719,Gustavo Machado Brito Ribeiro,47,Agronomia,Uberlandia,ES,9.02
20260720,Pedro Ribeiro Machado,18,Matematica,Vicosa,DF,8.58
20260721,Tatiana Marques Cavalcanti Medeiros,41,Ciencia da Computacao,Januaria,ES,7.37
20260722,Amanda Cardoso Ferreira,27,Quimica,Lavras,DF,9.82
20260723,Larissa Moura Ferreira Moura,23,Analise e Desenvolvimento de Sistemas,Vicosa,GO,8.63
20260724,Eduardo Cavalcanti Pinto Barbosa,21,Medicina,Ouro Preto,DF,5.05
20260725,Matheus Medeiros Dias,44,Medicina,Brasilia de Minas,SP,5.82
20260726,Gustavo Barbosa Medeiros,34,Ciencia da Computacao,Vicosa,ES,5.83
20260727,Vinicius Brito,19,Engenharia de Software,Vicosa,MG,5.62
20260728,Tatiana Soares,26,Matematica,Porteirinha,SP,9.2
20260729,Helena Castro,29,Matematica,Almenara,GO,7.19
20260730,Samuel Lopes Ramos Ribeiro,51,Ciencia da Computacao,Janauba,MG,9.74
20260731,Juliana Ramos Marques,42,Analise e Desenvolvimento de Sistemas,Juiz de Fora,GO,8.12
20260732,Caio Souza Soares,25,Ciencia da Computacao,Teofilo Otoni,RJ,6.95
20260733,Felipe Almeida Moreira,42,Direito,Porteirinha,BA,7.6
20260734,Vinicius Mendes Moreira,38,Agronomia,Januaria,MG,9.5
20260735,Isabela Brito Fernandes,39,Engenharia de Software,Porteirinha,DF,5.48
20260736,Flavia Freitas Lopes,55,Analise e Desenvolvimento de Sistemas,Lavras,SP,8.32
20260737,Alexandre Monteiro Silva Silva,22,Ciencia da Computacao,Uberlandia,MG,7.57
20260738,Caio Almeida Vieira,34,Analise e Desenvolvimento de Sistemas,Januaria,MG,8.04
20260739,Gustavo Carvalho,25,Quimica,Pirapora,MG,9.2
20260740,Thiago Ribeiro,25,Quimica,Teofilo Otoni,SP,6.44
20260741,Eduardo Freitas Fernandes,45,Quimica,Janauba,SP,5.79
20260742,Daniela Moreira,42,Medicina,Januaria,SP,9.68
20260743,Joao Rodrigues Ramos,30,Matematica,Coronel Fabriciano,BA,8.16
20260744,Felipe Machado,31,Matematica,Pirapora,RJ,8.51
20260745,Eduardo Rodrigues,54,Quimica,Porteirinha,DF,7.18
20260746,Juliana Silva Oliveira Moreira,35,Sistemas de Informacao,Janauba,RJ,7.82
20260747,Natalia Cardoso Machado,43,Quimica,Salinas,ES,6.11
20260748,Matheus Pereira Medeiros,52,Medicina,Janauba,GO,6.48
20260749,Fernanda Andrade,52,Medicina,Salinas,DF,7.25
20260750,Nicolas Ribeiro Monteiro Oliveira,42,Fisica,Belo Horizonte,SP,8.41
20260751,Caio Ramos Ferreira Mendes,30,Sistemas de Informacao,Januaria,BA,5.12
20260752,Rafaela Ramos Moreira Rodrigues,52,Fisica,Brasilia de Minas,RJ,7.62
20260753,Joao Santos Oliveira Dias,21,Medicina,Januaria,RJ,5.58
20260754,Camila Freitas Cavalcanti Gomes,55,Analise e Desenvolvimento de Sistemas,Salinas,MG,8.6
20260755,Bruno Cardoso Brito,20,Analise e Desenvolvimento de Sistemas,Almenara,MG,5.84
20260756,Yasmin Alves,47,Matematica,Teofilo Otoni,DF,7.9
20260757,Gabriel Pereira Ramos Castro,32,Engenharia Eletrica,Belo Horizonte,RJ,6.65
20260758,Flavia Rocha Pereira Medeiros,52,Sistemas de Informacao,Janauba,DF,9.73
20260759,Carlos Pinto Ribeiro,39,Engenharia Eletrica,Pirapora,SP,5.69
20260760,Debora Monteiro Costa,46,Analise e Desenvolvimento de Sistemas,Curvelo,MG,5.65
20260761,Luana Moreira Costa Santos,49,Engenharia Eletrica,Montes Claros,MG,5.88
20260762,Amanda Vieira,44,Quimica,Vicosa,GO,5.62
20260763,Tatiana Moura,46,Administracao,Diamantina,BA,7.99
20260764,Mariana Ramos,23,Fisica,Brasilia de Minas,SP,7.05
20260765,Nicolas Pereira Moura,24,Matematica,Sao Francisco,DF,8.73
20260766,Pedro Freitas Carvalho,35,Ciencia da Computacao,Belo Horizonte,MG,8.9
20260767,Matheus Ramos Ribeiro,28,Fisica,Januaria,MG,8.16
20260768,Isabela Soares Dias,47,Ciencia da Computacao,Pirapora,GO,5.26
20260769,Lucas Santos Ramos,50,Engenharia Eletrica,Salinas,BA,8.53
20260770,Alexandre Marques Martins,38,Analise e Desenvolvimento de Sistemas,Pirapora,SP,6.12
20260771,Guilherme Martins Moreira,32,Engenharia Eletrica,Vicosa,ES,7.37
20260772,Juliana Carvalho Brito Freitas,29,Administracao,Sao Francisco,BA,7.24
20260773,Caio Fernandes,30,Medicina,Almenara,MG,8.39
20260774,Igor Pereira,47,Direito,Uberlandia,BA,8.73
20260775,Vinicius Castro Costa,28,Matematica,Ouro Preto,DF,6.13
20260776,Camila Ramos Carvalho,55,Direito,Juiz de Fora,SP,5.07
20260777,Rafaela Lopes Rocha,45,Matematica,Diamantina,ES,9.64
20260778,Ana Marques Oliveira Oliveira,48,Quimica,Lavras,MG,7.09
20260779,Gabriel Mendes Ramos,33,Engenharia Eletrica,Ouro Preto,DF,5.06
20260780,Olivia Lima Nascimento Vieira,33,Fisica,Salinas,MG,7.35
20260781,Larissa Medeiros Pinto,19,Direito,Juiz de Fora,DF,5.68
20260782,Mariana Andrade Freitas Silva,22,Administracao,Janauba,ES,5.16
20260783,Tatiana Brito Cavalcanti,54,Analise e Desenvolvimento de Sistemas,Salinas,ES,9.32
20260784,Daniela Teixeira Andrade Souza,25,Administracao,Sao Francisco,RJ,8.03
20260785,Mariana Monteiro Rodrigues,53,Quimica,Belo Horizonte,BA,9.81
20260786,Helena Cardoso Pinto,31,Quimica,Diamantina,SP,6.73
20260787,Isabela Fernandes Souza,22,Medicina,Sao Francisco,RJ,7.38
20260788,Helena Cardoso Cavalcanti,52,Engenharia de Software,Juiz de Fora,ES,6.8
20260789,Eduardo Martins Freitas,23,Engenharia Eletrica,Coronel Fabriciano,BA,6.41
20260790,Gabriel Costa Fernandes Pereira,27,Direito,Almenara,DF,6.0
20260791,Bruno Vieira Marques Cavalcanti,26,Direito,Sao Francisco,RJ,7.17
20260792,Vinicius Martins Rodrigues,19,Analise e Desenvolvimento de Sistemas,Lavras,GO,6.65
20260793,Alexandre Ramos Pinto,51,Agronomia,Juiz de Fora,RJ,6.49
20260794,Yasmin Costa,34,Analise e Desenvolvimento de Sistemas,Vicosa,SP,9.76
20260795,Daniela Gomes Nascimento Vieira,47,Sistemas de Informacao,Governador Valadares,BA,8.49
20260796,Mariana Gomes Costa,33,Engenharia Eletrica,Januaria,SP,7.82
20260797,Debora Ribeiro Carvalho,53,Quimica,Januaria,GO,6.55
20260798,Debora Mendes Cavalcanti,28,Agronomia,Brasilia de Minas,MG,9.51
20260799,Natalia Gomes Freitas,38,Sistemas de Informacao,Montes Claros,GO,7.68
20260800,Vinicius Cardoso Vieira,54,Fisica,Almenara,DF,7.77
20260801,Joao Dias Pereira Cardoso,20,Sistemas de Informacao,Ouro Preto,MG,6.51
20260802,Pedro Mendes Nascimento,23,Medicina,Januaria,ES,8.14
20260803,Pedro Fernandes Martins,19,Engenharia Eletrica,Ouro Preto,DF,7.18
20260804,Fernanda Teixeira Nunes,30,Direito,Janauba,ES,7.96
20260805,Debora Nunes Gomes Machado,41,Administracao,Sao Francisco,MG,6.39
20260806,Joao Monteiro Ferreira,31,Quimica,Juiz de Fora,GO,9.86
20260807,Vinicius Costa Machado Marques,26,Matematica,Governador Valadares,MG,5.7
20260808,Camila Dias Rodrigues,55,Administracao,Salinas,MG,7.01
20260809,Guilherme Ribeiro Monteiro Freitas,54,Sistemas de Informacao,Belo Horizonte,BA,9.08
20260810,Natalia Oliveira Barbosa,55,Engenharia de Software,Vicosa,ES,8.63
20260811,Ana Gomes Soares,37,Fisica,Vicosa,MG,8.2
20260812,Guilherme Ribeiro Ramos Lopes,19,Engenharia Eletrica,Porteirinha,RJ,9.87
20260813,Debora Pinto,48,Matematica,Uberlandia,DF,6.26
20260814,Helena Andrade Teixeira,54,Ciencia da Computacao,Porteirinha,BA,7.85
20260815,Larissa Lima,40,Sistemas de Informacao,Januaria,SP,6.77
20260816,Caio Souza Vieira,36,Agronomia,Salinas,ES,5.95
20260817,Gabriel Castro Costa,52,Medicina,Janauba,DF,9.14
20260818,Tatiana Andrade Alves Cavalcanti,55,Medicina,Almenara,MG,5.67
20260819,Natalia Marques Dias,28,Engenharia Eletrica,Belo Horizonte,BA,7.47
20260820,Leticia Brito Moura Cavalcanti,53,Quimica,Pirapora,RJ,7.26
20260821,Igor Santos,48,Medicina,Brasilia de Minas,GO,6.78
20260822,Gustavo Moura Dias Ribeiro,37,Ciencia da Computacao,Pirapora,BA,5.63
20260823,Pedro Barbosa Lima,31,Sistemas de Informacao,Salinas,RJ,8.39
20260824,Eduardo Santos Cardoso Machado,20,Analise e Desenvolvimento de Sistemas,Pirapora,MG,8.89
20260825,Daniela Cardoso Pereira,34,Ciencia da Computacao,Salinas,SP,8.27
20260826,Helena Castro Carvalho Pinto,30,Sistemas de Informacao,Sao Francisco,MG,5.44
20260827,Tatiana Pinto Nascimento Nascimento,28,Agronomia,Governador Valadares,BA,7.47
20260828,Amanda Silva,51,Analise e Desenvolvimento de Sistemas,Belo Horizonte,SP,5.84
20260829,Ana Alves Carvalho Teixeira,48,Medicina,Curvelo,BA,7.15
20260830,Mariana Nascimento Moreira Machado,31,Agronomia,Diamantina,RJ,5.55
20260831,Helena Freitas Pereira Moura,26,Direito,Sao Francisco,GO,6.41
20260832,Fernanda Rocha Ramos Pereira,42,Engenharia de Software,Juiz de Fora,ES,8.61
20260833,Joao Almeida Monteiro,44,Engenharia de Software,Uberlandia,BA,9.2
20260834,Matheus Andrade Ribeiro Silva,49,Fisica,Pirapora,RJ,7.15
20260835,Fernanda Pereira Gomes,43,Administracao,Curvelo,MG,8.63
20260836,Lucas Rodrigues Andrade Martins,39,Analise e Desenvolvimento de Sistemas,Governador Valadares,DF,9.85
20260837,Isabela Ramos,35,Quimica,Curvelo,ES,6.34
20260838,Flavia Nascimento Cardoso Castro,43,Direito,Lavras,SP,5.72
20260839,Helena Soares Ramos,49,Analise e Desenvolvimento de Sistemas,Almenara,MG,5.49
20260840,Eduardo Ramos,19,Sistemas de Informacao,Coronel Fabriciano,ES,8.33
20260841,Luana Brito,24,Engenharia Eletrica,Lavras,DF,7.41
20260842,Vinicius Ramos Ramos,50,Engenharia de Software,Ouro Preto,SP,8.97
20260843,Bruno Oliveira Machado,25,Administracao,Juiz de Fora,SP,9.18
20260844,Carlos Oliveira Ribeiro,53,Fisica,Brasilia de Minas,GO,5.8
20260845,Yasmin Moreira Ramos,25,Matematica,Vicosa,GO,7.71
20260846,Matheus Cardoso Monteiro,28,Agronomia,Januaria,RJ,6.29
20260847,Enzo Brito Nascimento,36,Medicina,Januaria,MG,7.89
20260848,Debora Nascimento,55,Ciencia da Computacao,Janauba,RJ,5.48
20260849,Caio Marques Nascimento,21,Fisica,Diamantina,BA,6.15
20260850,Fernanda Rodrigues Barbosa,25,Medicina,Teofilo Otoni,MG,7.64
20260851,Isabela Medeiros,50,Administracao,Porteirinha,MG,8.41
20260852,Alexandre Moreira Medeiros,42,Medicina,Curvelo,MG,8.96
20260853,Olivia Dias,49,Agronomia,Janauba,BA,8.01
20260854,Isabela Martins Ramos,22,Agronomia,Belo Horizonte,SP,6.3
20260855,Thiago Nunes Almeida,23,Quimica,Curvelo,MG,7.9
20260856,Thiago Moura Cardoso,45,Analise e Desenvolvimento de Sistemas,Sao Francisco,DF,5.38
20260857,Rodrigo Barbosa Machado Cavalcanti,38,Analise e Desenvolvimento de Sistemas,Uberlandia,RJ,6.23
20260858,Leticia Ribeiro Santos,51,Sistemas de Informacao,Curvelo,RJ,6.04
20260859,Larissa Fernandes Cavalcanti Brito,45,Matematica,Januaria,ES,5.98
20260860,Rafaela Gomes Barbosa,45,Administracao,Janauba,DF,9.07
20260861,Olivia Marques,35,Engenharia de Software,Teofilo Otoni,SP,8.37
20260862,Rafaela Pereira Gomes,30,Ciencia da Computacao,Diamantina,DF,9.05
20260863,Leticia Machado Machado,20,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,SP,5.67
20260864,Tatiana Monteiro Ribeiro,20,Quimica,Vicosa,DF,5.1
20260865,Fernanda Rocha Castro Barbosa,22,Administracao,Sao Francisco,GO,8.22
20260866,Igor Lopes,25,Matematica,Lavras,MG,7.56
20260867,Camila Soares Ramos Ferreira,33,Matematica,Pirapora,DF,8.95
20260868,Amanda Moreira Lopes,45,Analise e Desenvolvimento de Sistemas,Almenara,MG,5.86
20260869,Joao Marques Soares Pinto,21,Direito,Ouro Preto,SP,8.43
20260870,Felipe Machado,48,Fisica,Diamantina,SP,9.31
20260871,Debora Cardoso Andrade Barbosa,19,Fisica,Governador Valadares,MG,9.12
20260872,Daniela Lopes Soares,53,Administracao,Brasilia de Minas,GO,9.7
20260873,Helena Cavalcanti Lopes,46,Administracao,Montes Claros,RJ,9.54
20260874,Yasmin Ferreira Lopes Barbosa,31,Sistemas de Informacao,Juiz de Fora,GO,6.55
20260875,Guilherme Oliveira Fernandes Ferreira,49,Direito,Uberlandia,DF,6.63
20260876,Gabriel Costa Soares,50,Engenharia Eletrica,Sao Francisco,RJ,7.95
20260877,Alexandre Freitas Santos Souza,29,Fisica,Juiz de Fora,DF,8.14
20260878,Nicolas Barbosa,38,Matematica,Salinas,MG,5.77
20260879,Igor Castro Marques,38,Direito,Vicosa,DF,8.6
20260880,Amanda Rocha Vieira,30,Engenharia Eletrica,Uberlandia,SP,5.89
20260881,Thiago Almeida Santos Santos,53,Fisica,Governador Valadares,GO,6.12
20260882,Larissa Martins,34,Quimica,Teofilo Otoni,MG,6.97
20260883,Samuel Gomes Ferreira,41,Sistemas de Informacao,Curvelo,MG,5.07
20260884,Larissa Ramos Pereira,32,Quimica,Belo Horizonte,BA,9.64
20260885,Tatiana Vieira Ramos Moreira,26,Administracao,Belo Horizonte,ES,6.06
20260886,Nicolas Marques Ribeiro Marques,27,Ciencia da Computacao,Brasilia de Minas,SP,6.15
20260887,Rafaela Andrade Pinto,47,Engenharia Eletrica,Montes Claros,RJ,5.65
20260888,Flavia Carvalho Moreira,45,Quimica,Governador Valadares,SP,5.36
20260889,Daniela Dias Lopes,48,Medicina,Governador Valadares,GO,9.74
20260890,Carlos Silva Soares,50,Matematica,Coronel Fabriciano,SP,9.79
20260891,Igor Monteiro Oliveira,55,Sistemas de Informacao,Porteirinha,BA,7.47
20260892,Larissa Lima Ferreira Rocha,51,Administracao,Almenara,SP,5.57
20260893,Igor Ramos,35,Quimica,Sao Francisco,RJ,6.39
20260894,Luana Soares Moura Rocha,45,Sistemas de Informacao,Janauba,GO,9.87
20260895,Juliana Monteiro Mendes Souza,30,Sistemas de Informacao,Januaria,BA,5.9
20260896,Lucas Freitas Machado,25,Direito,Januaria,RJ,6.75
20260897,Natalia Freitas Ramos Pereira,27,Engenharia Eletrica,Sao Francisco,MG,6.0
20260898,Lucas Teixeira Fernandes,54,Fisica,Curvelo,BA,7.86
20260899,Camila Medeiros Ribeiro Marques,22,Analise e Desenvolvimento de Sistemas,Vicosa,GO,5.46
20260900,Vinicius Pereira Nunes,41,Matematica,Pirapora,DF,6.59
20260901,Larissa Cardoso,47,Fisica,Porteirinha,ES,8.22
20260902,Carlos Brito Mendes,38,Quimica,Curvelo,BA,6.04
20260903,Vinicius Rocha,21,Quimica,Salinas,ES,9.66
20260904,Flavia Soares Ribeiro,33,Administracao,Salinas,MG,9.18
20260905,Flavia Vieira,27,Engenharia Eletrica,Brasilia de Minas,RJ,8.93
20260906,Yasmin Castro Lima Nascimento,24,Medicina,Lavras,BA,7.4
20260907,Matheus Fernandes Medeiros Castro,45,Engenharia Eletrica,Uberlandia,DF,6.8
20260908,Isabela Ferreira,20,Agronomia,Janauba,RJ,8.31
20260909,Juliana Ramos Moura,51,Engenharia Eletrica,Brasilia de Minas,RJ,7.14
20260910,Matheus Barbosa Gomes Lima,37,Analise e Desenvolvimento de Sistemas,Lavras,RJ,6.45
20260911,Eduardo Oliveira,50,Engenharia Eletrica,Lavras,RJ,7.02
20260912,Thiago Soares Nascimento,34,Matematica,Salinas,DF,7.47
20260913,Larissa Ribeiro,29,Administracao,Januaria,MG,7.04
20260914,Alexandre Pinto Freitas Mendes,34,Medicina,Teofilo Otoni,BA,5.91
20260915,Gustavo Soares Alves Machado,52,Ciencia da Computacao,Montes Claros,RJ,5.57
20260916,Matheus Freitas,43,Fisica,Governador Valadares,GO,7.38
20260917,Luana Andrade Nunes,37,Engenharia Eletrica,Almenara,BA,5.07
20260918,Bruno Martins,19,Analise e Desenvolvimento de Sistemas,Vicosa,GO,5.71
20260919,Felipe Martins Ferreira,37,Direito,Almenara,RJ,7.07
20260920,Juliana Mendes,49,Direito,Montes Claros,DF,7.2
20260921,Vinicius Medeiros Nunes,21,Medicina,Montes Claros,MG,8.09
20260922,Guilherme Ramos Pinto Castro,53,Engenharia de Software,Januaria,RJ,6.96
20260923,Luana Ramos Almeida,21,Agronomia,Montes Claros,RJ,7.82
20260924,Tatiana Marques Cardoso,25,Direito,Governador Valadares,GO,6.7
20260925,Bruno Costa Vieira,30,Direito,Sao Francisco,RJ,6.14
20260926,Beatriz Castro Freitas,26,Engenharia de Software,Coronel Fabriciano,RJ,9.08
20260927,Debora Cardoso Costa,31,Engenharia de Software,Salinas,GO,7.37
20260928,Lucas Castro,49,Engenharia Eletrica,Uberlandia,RJ,6.49
20260929,Daniela Santos Nascimento,34,Medicina,Teofilo Otoni,BA,9.06
20260930,Carlos Rodrigues Dias Machado,25,Matematica,Diamantina,MG,7.75
20260931,Beatriz Nascimento Oliveira,53,Engenharia de Software,Almenara,DF,8.38
20260932,Gabriel Souza Mendes,47,Engenharia Eletrica,Pirapora,DF,7.99
20260933,Gabriel Monteiro Oliveira Teixeira,24,Sistemas de Informacao,Pirapora,DF,6.01
20260934,Vinicius Mendes Teixeira,49,Quimica,Pirapora,BA,8.17
20260935,Igor Pereira Martins,46,Administracao,Montes Claros,BA,9.09
20260936,Vinicius Teixeira Costa,23,Engenharia de Software,Sao Francisco,GO,8.7
20260937,Rafaela Gomes Moura,44,Analise e Desenvolvimento de Sistemas,Almenara,DF,7.1
20260938,Larissa Moura Andrade Santos,46,Sistemas de Informacao,Montes Claros,GO,8.95
20260939,Fernanda Dias Rocha Nunes,28,Administracao,Januaria,RJ,8.72
20260940,Juliana Medeiros Souza,51,Engenharia de Software,Uberlandia,RJ,9.34
20260941,Yasmin Rocha Nascimento Silva,35,Agronomia,Governador Valadares,BA,8.43
20260942,Olivia Cavalcanti Brito,46,Quimica,Sao Francisco,DF,8.83
20260943,Nicolas Barbosa Ferreira,20,Agronomia,Janauba,RJ,8.55
20260944,Igor Moura Cavalcanti Vieira,31,Engenharia Eletrica,Lavras,ES,6.53
20260945,Lucas Santos Santos,52,Matematica,Porteirinha,BA,9.08
20260946,Isabela Teixeira Pereira,21,Medicina,Porteirinha,GO,7.49
20260947,Helena Mendes,37,Matematica,Montes Claros,RJ,6.66
20260948,Amanda Medeiros Cavalcanti,32,Medicina,Brasilia de Minas,SP,8.27
20260949,Thiago Lima Moreira Moura,33,Engenharia Eletrica,Janauba,ES,7.85
20260950,Debora Freitas Alves Gomes,45,Administracao,Salinas,MG,5.3
20260951,Matheus Carvalho Mendes Rodrigues,41,Fisica,Lavras,RJ,7.88
20260952,Flavia Soares Pinto,49,Fisica,Uberlandia,RJ,8.38
20260953,Guilherme Costa Gomes Teixeira,26,Direito,Juiz de Fora,BA,9.74
20260954,Camila Pereira Carvalho,47,Direito,Januaria,GO,5.77
20260955,Helena Castro Marques,25,Engenharia Eletrica,Sao Francisco,ES,6.42
20260956,Helena Andrade Barbosa,41,Engenharia de Software,Brasilia de Minas,RJ,5.14
20260957,Amanda Marques,21,Engenharia de Software,Brasilia de Minas,BA,5.9
20260958,Ana Pereira Monteiro Nascimento,22,Ciencia da Computacao,Uberlandia,RJ,7.81
20260959,Beatriz Moreira Cardoso,26,Sistemas de Informacao,Lavras,GO,7.26
20260960,Joao Gomes Rocha,23,Matematica,Governador Valadares,RJ,6.9
20260961,Beatriz Cavalcanti Oliveira Mendes,35,Fisica,Salinas,DF,5.81
20260962,Yasmin Monteiro,25,Fisica,Ouro Preto,MG,5.94
20260963,Thiago Souza Medeiros,51,Analise e Desenvolvimento de Sistemas,Vicosa,ES,9.39
20260964,Felipe Ribeiro,19,Engenharia de Software,Belo Horizonte,BA,9.07
20260965,Amanda Mendes Ferreira Cavalcanti,38,Administracao,Curvelo,MG,7.41
20260966,Beatriz Machado Ribeiro Marques,19,Agronomia,Janauba,RJ,6.26
20260967,Gabriel Cavalcanti,28,Engenharia de Software,Almenara,BA,6.25
20260968,Yasmin Marques,28,Ciencia da Computacao,Governador Valadares,SP,5.89
20260969,Yasmin Moreira Alves Rocha,27,Administracao,Janauba,SP,6.84
20260970,Helena Souza Martins Lopes,55,Analise e Desenvolvimento de Sistemas,Vicosa,ES,8.69
20260971,Helena Fernandes Souza,38,Direito,Ouro Preto,RJ,5.32
20260972,Pedro Santos,35,Agronomia,Curvelo,GO,5.5
20260973,Igor Barbosa Medeiros Marques,46,Engenharia Eletrica,Lavras,BA,8.84
20260974,Felipe Costa,33,Agronomia,Uberlandia,ES,7.21
20260975,Larissa Brito,36,Fisica,Teofilo Otoni,MG,5.29
20260976,Tatiana Castro Soares Moreira,40,Fisica,Belo Horizonte,ES,9.12
20260977,Lucas Cavalcanti Medeiros,22,Engenharia de Software,Salinas,RJ,8.42
20260978,Leticia Fernandes Machado Carvalho,50,Medicina,Janauba,GO,6.28
20260979,Joao Fernandes Lopes Rocha,39,Analise e Desenvolvimento de Sistemas,Juiz de Fora,ES,6.61
20260980,Igor Silva Castro Cardoso,18,Ciencia da Computacao,Teofilo Otoni,RJ,7.72
20260981,Natalia Nunes Cavalcanti,23,Fisica,Salinas,ES,5.15
20260982,Joao Pereira Nascimento Moreira,40,Administracao,Teofilo Otoni,DF,8.76
20260983,Ana Pereira Freitas,41,Analise e Desenvolvimento de Sistemas,Juiz de Fora,MG,6.09
20260984,Tatiana Nascimento,30,Engenharia Eletrica,Governador Valadares,GO,6.49
20260985,Pedro Ramos Andrade Oliveira,35,Direito,Governador Valadares,BA,5.03
20260986,Flavia Pereira Fernandes Medeiros,50,Direito,Teofilo Otoni,ES,5.95
20260987,Gustavo Medeiros Ribeiro Rodrigues,55,Sistemas de Informacao,Salinas,BA,6.27
20260988,Pedro Moura Fernandes,30,Fisica,Montes Claros,GO,8.32
20260989,Leticia Freitas Silva,45,Fisica,Januaria,DF,9.6
20260990,Guilherme Fernandes Pereira,51,Direito,Vicosa,SP,7.53
20260991,Pedro Souza,35,Administracao,Ouro Preto,RJ,6.55
20260992,Beatriz Ferreira Medeiros,19,Quimica,Diamantina,GO,7.08
20260993,Rafaela Martins,28,Medicina,Brasilia de Minas,MG,8.07
