matricula,nome,idade,curso,cidade,uf,cra
20321733,Isabela Soares Andrade,28,Fisica,Teofilo Otoni,ES,6.2
20321734,Pedro Rocha Fernandes,20,Direito,Janauba,BA,7.68
20321735,Larissa Santos Vieira,20,Analise e Desenvolvimento de Sistemas,Governador Valadares,SP,5.48
20321736,Yasmin Moura Alves,21,Ciencia da Computacao,Uberlandia,BA,9.07
20321737,Bruno Alves Cardoso Fernandes,41,Administracao,Uberlandia,ES,7.61
20321738,Alexandre Carvalho,40,Fisica,Uberlandia,RJ,5.57
20321739,Matheus Gomes Soares Moura,25,Engenharia de Software,Janauba,MG,6.41
20321740,Gustavo Costa Lopes,23,Analise e Desenvolvimento de Sistemas,Januaria,GO,8.27
20321741,Yasmin Pereira Souza,36,Agronomia,Almenara,ES,6.96
20321742,Gabriel Moreira,46,Ciencia da Computacao,Pirapora,DF,9.7
20321743,Matheus Moura Ribeiro Moreira,24,Agronomia,Montes Claros,DF,5.33
20321744,Camila Monteiro Ribeiro,52,Administracao,Ouro Preto,DF,9.2
20321745,Beatriz Cavalcanti,34,Direito,Lavras,GO,6.82
20321746,Bruno Souza Castro,26,Administracao,Salinas,RJ,8.79
20321747,Isabela Alves Ribeiro Soares,21,Administracao,Coronel Fabriciano,GO,6.37
20321748,Yasmin Dias Silva,54,Matematica,Juiz de Fora,ES,9.22
20321749,Joao Machado Vieira Rodrigues,34,Direito,Teofilo Otoni,DF,6.18
20321750,Thiago Vieira Costa Cavalcanti,52,Sistemas de Informacao,Ouro Preto,MG,5.96
20321751,Luana Medeiros Cavalcanti Cardoso,49,Engenharia de Software,Brasilia de Minas,MG,6.04
20321752,Enzo Medeiros,49,Engenharia de Software,Curvelo,BA,9.53
20321753,Bruno Dias Alves,32,Agronomia,Uberlandia,BA,7.03
20321754,Eduardo Souza Marques,27,Sistemas de Informacao,Curvelo,MG,6.31
20321755,Pedro Rocha,43,Administracao,Almenara,ES,8.61
20321756,Matheus Cavalcanti Moura,18,Ciencia da Computacao,Januaria,RJ,6.65
20321757,Vinicius Ramos Lima,33,Ciencia da Computacao,Janauba,DF,6.11
20321758,Igor Oliveira Soares,54,Fisica,Porteirinha,MG,7.37
20321759,Igor Pinto,48,Sistemas de Informacao,Governador Valadares,GO,9.69
20321760,Isabela Medeiros,53,Engenharia de Software,Juiz de Fora,ES,8.17
20321761,Mariana Carvalho Souza,53,Analise e Desenvolvimento de Sistemas,Governador Valadares,MG,5.26
20321762,Igor Marques Castro Dias,22,Medicina,Janauba,BA,8.13
20321763,Daniela Costa Barbosa Silva,51,Medicina,Salinas,ES,7.47
20321764,Rafaela Cardoso Freitas,18,Quimica,Sao Francisco,MG,9.08
20321765,Samuel Lima Monteiro Costa,21,Ciencia da Computacao,Lavras,SP,8.22
20321766,Joao Rodrigues Gomes Soares,18,Engenharia Eletrica,Vicosa,MG,7.1
20321767,Guilherme Barbosa Cavalcanti Lima,54,Sistemas de Informacao,Salinas,MG,6.81
20321768,Mariana Carvalho Gomes,29,Sistemas de Informacao,Diamantina,ES,8.97
20321769,Caio Andrade Oliveira,29,Analise e Desenvolvimento de Sistemas,Governador Valadares,DF,8.43
20321770,Luana Ramos Santos Rocha,33,Engenharia de Software,Brasilia de Minas,ES,6.06
20321771,Yasmin Santos Ramos Monteiro,42,Fisica,Sao Francisco,MG,8.78
20321772,Luana Ferreira Castro,54,Quimica,Pirapora,GO,5.23
20321773,Bruno Nascimento Dias,52,Engenharia Eletrica,Curvelo,ES,5.28
20321774,Igor Brito,25,Engenharia de Software,Coronel Fabriciano,BA,5.44
20321775,Gabriel Andrade Lima Almeida,55,Medicina,Almenara,ES,7.17
20321776,Leticia Barbosa,49,Sistemas de Informacao,Uberlandia,ES,5.99
20321777,Caio Nunes Cavalcanti,44,Administracao,Pirapora,SP,5.09
20321778,Luana Souza Monteiro,38,Direito,Brasilia de Minas,SP,8.72
20321779,Caio Machado Cardoso,21,Ciencia da Computacao,Sao Francisco,SP,7.25
20321780,Enzo Ramos Vieira,46,Agronomia,Vicosa,GO,7.86
20321781,Luana Gomes Lima,52,Analise e Desenvolvimento de Sistemas,Porteirinha,DF,9.49
20321782,Guilherme Fernandes Pereira,33,Engenharia Eletrica,Salinas,ES,7.52
20321783,Caio Cardoso Moreira,22,Medicina,Juiz de Fora,RJ,6.42
20321784,Ana Gomes Freitas,49,Fisica,Uberlandia,SP,9.38
20321785,Felipe Marques Freitas,22,Fisica,Ouro Preto,RJ,8.27
20321786,Luana Carvalho Freitas,18,Engenharia Eletrica,Januaria,ES,5.16
20321787,Alexandre Gomes Rocha,19,Sistemas de Informacao,Lavras,ES,5.3
20321788,Alexandre Castro Medeiros,29,Engenharia de Software,Januaria,MG,7.36
20321789,Joao Moreira Martins Mendes,47,Sistemas de Informacao,Lavras,BA,6.7
20321790,Enzo Marques Machado Monteiro,51,Ciencia da Computacao,Teofilo Otoni,ES,6.18
20321791,Eduardo Castro Almeida,38,Engenharia de Software,Salinas,GO,9.16
20321792,Rafaela Gomes Dias Cardoso,51,Matematica,Teofilo Otoni,ES,7.98
20321793,Fernanda Almeida Moura,48,Ciencia da Computacao,Pirapora,SP,7.5
20321794,Rodrigo Marques Moreira,39,Ciencia da Computacao,Brasilia de Minas,RJ,8.14
20321795,Vinicius Teixeira,53,Medicina,Ouro Preto,MG,9.09
20321796,Pedro Almeida Barbosa,37,Matematica,Salinas,SP,7.84
20321797,Beatriz Moura,41,Engenharia de Software,Janauba,BA,5.52
20321798,Mariana Marques Cavalcanti,26,Administracao,Montes Claros,SP,8.18
20321799,Natalia Medeiros,37,Analise e Desenvolvimento de Sistemas,Coronel Fabriciano,RJ,8.32
20321800,Natalia Rodrigues Dias Freitas,52,Quimica,Janauba,RJ,5.1
20321801,Ana Lima Marques,38,Administracao,Janauba,MG,9.2
20321802,Olivia Pinto Martins Pinto,36,Administracao,Coronel Fabriciano,DF,6.92
20321803,Luana Castro Teixeira,39,Matematica,Brasilia de Minas,SP,8.2
20321804,Rodrigo Dias Alves,21,Medicina,Coronel Fabriciano,RJ,5.82
20321805,Amanda Machado Andrade,32,Analise e Desenvolvimento de Sistemas,Belo Horizonte,RJ,6.64
20321806,Amanda Souza,24,Engenharia Eletrica,Governador Valadares,BA,9.79
20321807,Larissa Cavalcanti Castro Pinto,20,Sistemas de Informacao,Pirapora,BA,9.04
20321808,Rodrigo Santos,28,Matematica,Pirapora,GO,7.82
20321809,Juliana Carvalho Ribeiro,23,Engenharia de Software,Januaria,RJ,5.83
20321810,Mariana Moreira Dias,27,Matematica,Brasilia de Minas,ES,5.5
20321811,Caio Alves Carvalho Cardoso,48,Engenharia Eletrica,Porteirinha,DF,6.89
20321812,Alexandre Mendes Alves Monteiro,30,Direito,Diamantina,MG,7.25
20321813,Thiago Machado Monteiro,38,Engenharia Eletrica,Salinas,SP,6.19
20321814,Tatiana Medeiros Teixeira,55,Quimica,Coronel Fabriciano,SP,6.78
20321815,Igor Ramos Rodrigues,25,Medicina,Vicosa,MG,6.96
20321816,Joao Pereira Pereira,21,Administracao,Janauba,ES,6.43
20321817,Tatiana Oliveira Silva Nunes,31,Quimica,Lavras,GO,6.96
20321818,Helena Vieira Lima,52,Agronomia,Sao Francisco,BA,8.98
20321819,Guilherme Alves,18,Engenharia de Software,Ouro Preto,DF,7.4
20321820,Camila Soares Rodrigues,50,Fisica,Belo Horizonte,DF,6.53
20321821,Leticia Pinto,47,Sistemas de Informacao,Teofilo Otoni,MG,7.84
20321822,Luana Nascimento Santos,28,Engenharia de Software,Curvelo,DF,6.58
20321823,Olivia Santos Oliveira Souza,52,Quimica,Juiz de Fora,ES,7.42
20321824,Luana Ribeiro Ferreira,37,Sistemas de Informacao,Governador Valadares,SP,6.41
20321825,Joao Dias Vieira Mendes,32,Sistemas de Informacao,Uberlandia,SP,5.69
20321826,Amanda Ribeiro,25,Engenharia Eletrica,Almenara,GO,5.23
20321827,Alexandre Teixeira,36,Fisica,Coronel Fabriciano,DF,7.15
20321828,Juliana Pinto Rocha,47,Ciencia da Computacao,Pirapora,RJ,5.8
20321829,Fernanda Cavalcanti Andrade,34,Administracao,Porteirinha,BA,9.63
20321830,Alexandre Silva,43,Direito,Juiz de Fora,MG,8.21
20321831,Gabriel Almeida Pereira,19,Engenharia Eletrica,Vicosa,GO,7.66
20321832,Igor Ferreira Ramos,36,Engenharia de Software,Governador Valadares,BA,5.91
20321833,Rodrigo Brito,23,Fisica,Pirapora,MG,8.06
20321834,Guilherme Pereira Fernandes Lopes,47,Sistemas de Informacao,Salinas,RJ,5.88
20321835,Joao Rocha Pereira Pinto,27,Matematica,Diamantina,RJ,5.95
20321836,Beatriz Medeiros Marques,48,Administracao,Montes Claros,GO,9.32
20321837,Helena Moura Ferreira,49,Medicina,Brasilia de Minas,ES,9.71
20321838,Vinicius Machado Costa,26,Ciencia da Computacao,Lavras,RJ,9.04
20321839,Thiago Martins Teixeira,35,Agronomia,Salinas,SP,9.84
20321840,Thiago Dias Fernandes,51,Ciencia da Computacao,Curvelo,ES,5.38
20321841,Rodrigo Martins Machado Santos,48,Ciencia da Computacao,Lavras,GO,9.22
20321842,Igor Oliveira Soares,37,Quimica,Belo Horizonte,MG,9.58
20321843,Mariana Carvalho,52,Analise e Desenvolvimento de Sistemas,Ouro Preto,GO,8.94
20321844,Rafaela Teixeira Mendes,27,Matematica,Januaria,SP,7.12
20321845,Juliana Cardoso Ramos,47,Sistemas de Informacao,Almenara,GO,7.0
20321846,Joao Barbosa Dias Nunes,51,Sistemas de Informacao,Belo Horizonte,RJ,5.33
20321847,Lucas Almeida Freitas,34,Matematica,Janauba,ES,7.4
20321848,Yasmin Ramos,21,Direito,Uberlandia,SP,6.04
20321849,Thiago Moura Ramos,42,Agronomia,Vicosa,BA,9.17
20321850,Alexandre Nascimento Cavalcanti,42,Fisica,Uberlandia,RJ,6.82
20321851,Camila Nascimento Cavalcanti Souza,39,Matematica,Curvelo,MG,6.9
20321852,Luana Castro Carvalho Ferreira,18,Sistemas de Informacao,Belo Horizonte,DF,7.96
20321853,Helena Lima Pereira Soares,48,Medicina,Lavras,DF,6.79
20321854,Ana Lopes,50,Quimica,Montes Claros,RJ,5.46
20321855,Leticia Nascimento Santos,38,Agronomia,Brasilia de Minas,SP,9.41
20321856,Leticia Martins Castro,35,Agronomia,Porteirinha,GO,6.93
20321857,Matheus Castro Moreira,38,Analise e Desenvolvimento de Sistemas,Ouro Preto,BA,8.02
20321858,Gabriel Cavalcanti Gomes,38,Quimica,Ouro Preto,SP,8.98
20321859,Eduardo Almeida Silva Silva,50,Administracao,Lavras,SP,5.55
20321860,Gabriel Teixeira Moura,37,Quimica,Pirapora,ES,9.7
20321861,Camila Rodrigues Fernandes Rocha,40,Direito,Januaria,BA,5.21
20321862,Olivia Silva,27,Direito,Januaria,MG,9.18
20321863,Tatiana Teixeira Costa Castro,24,Direito,Belo Horizonte,ES,8.64
20321864,Debora Pereira,42,Agronomia,Porteirinha,RJ,7.18
20321865,Nicolas Castro Soares Soares,55,Sistemas de Informacao,Montes Claros,DF,8.96
20321866,Rodrigo Medeiros,22,Engenharia Eletrica,Lavras,BA,8.49
20321867,Isabela Pinto Silva Alves,19,Medicina,Almenara,MG,7.13
20321868,Pedro Lima Mendes,25,Analise e Desenvolvimento de Sistemas,Salinas,DF,6.83
20321869,Gabriel Costa Fernandes Alves,45,Agronomia,Porteirinha,BA,9.21
20321870,Alexandre Alves,42,Sistemas de Informacao,Uberlandia,BA,7.26
20321871,Enzo Silva Fernandes,55,Agronomia,Diamantina,RJ,7.97
20321872,Ana Almeida Medeiros,49,Administracao,Belo Horizonte,MG,5.07
20321873,Beatriz Rocha Fernandes,30,Administracao,Uberlandia,BA,8.11
20321874,Juliana Teixeira Andrade Pereira,36,Fisica,Janauba,ES,8.82
20321875,Gustavo Machado Nunes Gomes,49,Fisica,Teofilo Otoni,ES,9.29
20321876,Enzo Lopes Ribeiro Rocha,31,Agronomia,Ouro Preto,DF,8.84
20321877,Matheus Dias Cavalcanti,38,Engenharia de Software,Montes Claros,ES,9.55
20321878,Pedro Rocha Mendes,46,Engenharia de Software,Diamantina,GO,9.17
20321879,Rafaela Castro,23,Matematica,Curvelo,DF,9.05
20321880,Flavia Alves Medeiros,39,Matematica,Vicosa,DF,9.68
20321881,Lucas Pereira Carvalho,50,Agronomia,Sao Francisco,BA,8.67
20321882,Rodrigo Andrade Costa,26,Sistemas de Informacao,Brasilia de Minas,ES,7.83
20321883,Matheus Gomes,33,Agronomia,Curvelo,GO,6.75
20321884,Samuel Cavalcanti Moreira,36,Ciencia da Computacao,Sao Francisco,GO,9.6
20321885,Luana Soares Fernandes Cavalcanti,24,Engenharia de Software,Teofilo Otoni,GO,7.12
20321886,Felipe Costa Andrade Vieira,21,Quimica,Porteirinha,DF,7.0
20321887,Vinicius Andrade,29,Analise e Desenvolvimento de Sistemas,Porteirinha,RJ,9.04
20321888,Tatiana Vieira Mendes Rodrigues,28,Engenharia Eletrica,Vicosa,DF,5.12
20321889,Eduardo Moura Oliveira Pereira,26,Engenharia de Software,Montes Claros,MG,8.27
20321890,Luana Carvalho Pereira,29,Analise e Desenvolvimento de Sistemas,Montes Claros,MG,5.39
20321891,Nicolas Lopes Nascimento Ferreira,37,Administracao,Governador Valadares,ES,7.3
20321892,Lucas Andrade Nunes,18,Ciencia da Computacao,Almenara,ES,6.27
20321893,Enzo Cardoso Ferreira,37,Engenharia de Software,Janauba,GO,9.45
20321894,Leticia Ferreira,33,Ciencia da Computacao,Porteirinha,RJ,5.95
20321895,Helena Martins Teixeira Teixeira,52,Fisica,Juiz de Fora,DF,6.25
20321896,Camila Lopes,21,Medicina,Ouro Preto,DF,8.78
20321897,Eduardo Barbosa Nunes,32,Direito,Belo Horizonte,DF,7.71
20321898,Yasmin Soares Marques Souza,20,Engenharia Eletrica,Curvelo,RJ,5.24
20321899,Luana Soares Ribeiro,38,Engenharia de Software,Teofilo Otoni,BA,6.0
20321900,Flavia Ferreira Andrade Fernandes,33,Agronomia,Diamantina,BA,5.88
20321901,Juliana Lopes Souza Rocha,24,Direito,Lavras,RJ,7.77
20321902,Ana Gomes,48,Analise e Desenvolvimento de Sistemas,Juiz de Fora,MG,7.87
20321903,Larissa Silva Costa Andrade,51,Medicina,Belo Horizonte,MG,7.64
20321904,Igor Nascimento Dias,27,Matematica,Teofilo Otoni,GO,6.82
20321905,Nicolas Silva Costa,23,Administracao,Uberlandia,RJ,8.43
20321906,Helena Moreira Dias Cardoso,42,Sistemas de Informacao,Ouro Preto,ES,7.95
20321907,Matheus Brito,41,Fisica,Juiz de Fora,ES,5.3
20321908,Lucas Marques Oliveira,31,Ciencia da Computacao,Lavras,MG,7.17
20321909,Juliana Ferreira Gomes Moreira,30,Analise e Desenvolvimento de Sistemas,Montes Claros,SP,6.82
20321910,Leticia Dias Marques,50,Engenharia Eletrica,Belo Horizonte,ES,7.62
20321911,Camila Marques Brito,31,Agronomia,Januaria,MG,8.71
20321912,Guilherme Freitas Dias,34,Engenharia Eletrica,Montes Claros,DF,9.89
20321913,Ana Rocha Freitas,45,Ciencia da Computacao,Montes Claros,ES,6.17
20321914,Eduardo Marques Vieira Fernandes,47,Quimica,Governador Valadares,BA,9.33
20321915,Gustavo Pinto Rodrigues,54,Fisica,Teofilo Otoni,DF,8.19
20321916,Thiago Freitas,34,Ciencia da Computacao,Diamantina,SP,8.31
20321917,Pedro Barbosa Martins,24,Fisica,Uberlandia,SP,8.55
20321918,Amanda Cavalcanti Pereira Barbosa,19,Administracao,Vicosa,ES,6.74
20321919,Rafaela Freitas Santos Oliveira,21,Matematica,Januaria,MG,6.89
20321920,Nicolas Ribeiro Pereira,31,Fisica,Pirapora,DF,6.59
20321921,Debora Fernandes Rocha,40,Ciencia da Computacao,Janauba,RJ,5.59
20321922,Daniela Silva Vieira,24,Quimica,Januaria,RJ,6.84
20321923,Natalia Ramos,54,Agronomia,Sao Francisco,MG,7.97
20321924,Enzo Medeiros Brito Freitas,20,Agronomia,Governador Valadares,ES,7.82
20321925,Camila Souza,55,Matematica,Juiz de Fora,RJ,8.29
20321926,Larissa Martins Lima Ribeiro,35,Matematica,Vicosa,SP,6.69
20321927,Olivia Lopes Marques,37,Engenharia Eletrica,Juiz de Fora,ES,7.48
20321928,Caio Rodrigues Lima Vieira,32,Quimica,Juiz de Fora,SP,6.1
20321929,Tatiana Ferreira,53,Matematica,Janauba,RJ,8.21
20321930,Leticia Santos Machado Rodrigues,36,Ciencia da Computacao,Vicosa,MG,8.67
20321931,Mariana Santos Oliveira Alves,38,Sistemas de Informacao,Diamantina,ES,6.75
20321932,Enzo Barbosa Rocha Moura,52,Administracao,Brasilia de Minas,MG,8.8
20321933,Felipe Andrade Martins,23,Direito,Curvelo,GO,8.93
20321934,Gabriel Barbosa Rodrigues,39,Analise e Desenvolvimento de Sistemas,Juiz de Fora,DF,5.19
20321935,Felipe Freitas Pereira Nunes,40,Direito,Ouro Preto,GO,5.95
20321936,Mariana Nunes Soares Pereira,40,Sistemas de Informacao,Belo Horizonte,MG,6.99
20321937,Yasmin Moura Moreira,34,Administracao,Teofilo Otoni,DF,7.33
20321938,Bruno Oliveira Alves,50,Medicina,Janauba,DF,6.53
20321939,Alexandre Cardoso Ferreira,37,Direito,Teofilo Otoni,ES,8.32
20321940,Carlos Carvalho,40,Engenharia de Software,Governador Valadares,DF,8.57
20321941,Mariana Moura,29,Medicina,Almenara,DF,8.68
20321942,Enzo Ferreira Pereira Teixeira,41,Engenharia Eletrica,Almenara,BA,6.17
20321943,Beatriz Alves Ferreira,48,Medicina,Diamantina,GO,7.09
20321944,Rafaela Souza Nunes,46,Engenharia de Software,Belo Horizonte,SP,5.38
20321945,Enzo Ramos Machado,21,Administracao,Governador Valadares,GO,8.46
20321946,Yasmin Gomes,21,Engenharia Eletrica,Salinas,ES,8.8
20321947,Vinicius Moreira Lopes,45,Quimica,Diamantina,GO,8.87
20321948,Flavia Ribeiro Nascimento,30,Engenharia de Software,Uberlandia,GO,6.55
20321949,Alexandre Lopes Mendes,27,Ciencia da Computacao,Ouro Preto,SP,7.56
20321950,Lucas Ferreira Marques Martins,46,Engenharia de Software,Uberlandia,ES,8.18
20321951,Beatriz Machado,49,Engenharia de Software,Janauba,RJ,8.05
20321952,Juliana Teixeira Almeida,49,Fisica,Almenara,MG,9.35
20321953,Alexandre Mendes Marques,22,Engenharia Eletrica,Uberlandia,ES,7.85
20321954,Larissa Pinto Ribeiro,23,Matematica,Teofilo Otoni,DF,6.84
20321955,Isabela Souza Monteiro,40,Matematica,Belo Horizonte,SP,6.22
20321956,Bruno Rodrigues Vieira,23,Direito,Ouro Preto,BA,6.77
20321957,Flavia Freitas Marques,23,Engenharia Eletrica,Salinas,ES,7.75
20321958,Olivia Ribeiro Nunes Lima,21,Sistemas de Informacao,Teofilo Otoni,RJ,9.31
20321959,Fernanda Nunes,38,Engenharia de Software,Curvelo,GO,6.89
20321960,Joao Gomes,34,Engenharia de Software,Belo Horizonte,BA,7.83
20321961,Samuel Carvalho,21,Fisica,Janauba,ES,5.25
20321962,Ana Cardoso Cardoso,26,Analise e Desenvolvimento de Sistemas,Juiz de Fora,ES,8.21
20321963,Flavia Silva Cavalcanti,33,Sistemas de Informacao,Pirapora,BA,8.28
20321964,Olivia Dias Fernandes Carvalho,39,Engenharia de Software,Juiz de Fora,RJ,7.01
20321965,Thiago Almeida Fernandes,51,Engenharia Eletrica,Juiz de Fora,RJ,5.92
20321966,Lucas Brito Rocha Freitas,30,Administracao,Teofilo Otoni,GO,6.95
20321967,Alexandre Lima,38,Ciencia da Computacao,Teofilo Otoni,ES,9.44
20321968,Samuel Teixeira Lima,25,Engenharia de Software,Brasilia de Minas,MG,5.01
20321969,Helena Ferreira Almeida,55,Sistemas de Informacao,Uberlandia,MG,8.07
20321970,Eduardo Ribeiro Ferreira,55,Ciencia da Computacao,Ouro Preto,SP,6.43
20321971,Felipe Lopes Vieira,46,Engenharia Eletrica,Governador Valadares,DF,9.17
20321972,Samuel Santos,54,Direito,Montes Claros,GO,9.53
20321973,Eduardo Marques,19,Sistemas de Informacao,Porteirinha,ES,7.02
20321974,Camila Cavalcanti,18,Medicina,Coronel Fabriciano,RJ,8.31
20321975,Felipe Soares,43,Administracao,Pirapora,BA,5.35
20321976,Flavia Martins Carvalho,29,Engenharia de Software,Ouro Preto,MG,6.54
20321977,Rafaela Moura Vieira,36,Engenharia Eletrica,Governador Valadares,BA,8.92
20321978,Larissa Vieira Andrade Rocha,32,Direito,Janauba,DF,8.85
20321979,Nicolas Medeiros Ramos,19,Administracao,Porteirinha,ES,7.43
20321980,Guilherme Martins,25,Sistemas de Informacao,Ouro Preto,BA,9.08
20321981,Caio Soares Ramos Rocha,38,Fisica,Belo Horizonte,RJ,6.36
20321982,Natalia Lima,21,Administracao,Diamantina,DF,7.7
20321983,Bruno Teixeira Cardoso Alves,49,Engenharia Eletrica,Porteirinha,MG,9.83
20321984,Amanda Teixeira Brito,27,Matematica,Teofilo Otoni,RJ,9.22
20321985,Helena Rocha Vieira Castro,20,Quimica,Teofilo Otoni,MG,6.46
20321986,Leticia Ramos,24,Agronomia,Coronel Fabriciano,ES,6.11
20321987,Igor Oliveira Martins Pereira,19,Direito,Brasilia de Minas,RJ,8.29
20321988,Bruno Andrade Monteiro,48,Medicina,Montes Claros,GO,6.1
20321989,Fernanda Pereira Freitas Rodrigues,22,Ciencia da Computacao,Uberlandia,BA,9.07
20321990,Nicolas Nascimento Ramos,42,Medicina,Almenara,GO,5.04
20321991,Samuel Nunes,53,Engenharia de Software,Curvelo,SP,6.06
20321992,Beatriz Machado Gomes Nascimento,31,Ciencia da Computacao,Uberlandia,SP,7.78
20321993,Fernanda Teixeira Fernandes,52,Engenharia Eletrica,Governador Valadares,SP,9.34
20321994,Enzo Moura,20,Direito,Belo Horizonte,GO,9.14
20321995,Vinicius Marques Lima,30,Fisica,Brasilia de Minas,RJ,9.67
20321996,Joao Vieira Ramos Oliveira,31,Medicina,Sao Francisco,GO,8.71
20321997,Luana Vieira Castro Vieira,18,Ciencia da Computacao,Pirapora,ES,7.37
20321998,Amanda Cardoso Pinto,42,Sistemas de Informacao,Sao Francisco,GO,6.65
20321999,Pedro Nunes Cardoso Lopes,49,Fisica,Brasilia de Minas,ES,5.22
20322000,Carlos Monteiro,46,Sistemas de Informacao,Uberlandia,ES,7.75
20322001,Enzo Oliveira Machado,23,Fisica,Ouro Preto,GO,9.68
20322002,Debora Lima Cavalcanti,43,Matematica,Uberlandia,BA,6.12
20322003,Gabriel Rodrigues Rocha,36,Administracao,Janauba,ES,9.42
20322004,Juliana Rocha Dias,29,Direito,Brasilia de Minas,MG,8.56
20322005,Fernanda Pinto Lima,48,Medicina,Juiz de Fora,BA,6.45
20322006,Mariana Medeiros Medeiros Moura,47,Engenharia Eletrica,Lavras,DF,7.92
20322007,Ana Carvalho,23,Engenharia de Software,Juiz de Fora,ES,5.26
20322008,Fernanda Pinto Costa,54,Administracao,Sao Francisco,ES,7.9
20322009,Eduardo Machado,21,Sistemas de Informacao,Coronel Fabriciano,MG,7.02
20322010,Caio Marques,25,Engenharia de Software,Pirapora,RJ,9.47
20322011,Nicolas Nascimento Medeiros,34,Ciencia da Computacao,Vicosa,SP,8.37
20322012,Thiago Nunes,37,Engenharia de Software,Janauba,GO,9.62
20322013,Alexandre Teixeira Ramos,20,Matematica,Pirapora,DF,8.59
20322014,Pedro Teixeira Rodrigues,50,Direito,Janauba,SP,5.81
20322015,Isabela Moreira Pinto Ribeiro,33,Medicina,Montes Claros,BA,5.52
20322016,Amanda Pereira Souza Rodrigues,36,Fisica,Vicosa,BA,8.45
20322017,Felipe Cavalcanti Costa Freitas,37,Engenharia de Software,Pirapora,DF,7.04
20322018,Gustavo Moreira Cardoso,45,Direito,Janauba,BA,7.83
20322019,Debora Silva Medeiros,40,Sistemas de Informacao,Belo Horizonte,DF,6.11
20322020,Beatriz Marques,31,Ciencia da Computacao,Juiz de Fora,DF,6.09
20322021,Caio Mendes Costa,31,Sistemas de Informacao,Lavras,BA,9.15
20322022,Luana Cavalcanti,50,Engenharia Eletrica,Salinas,SP,8.56
20322023,Daniela Freitas,53,Analise e Desenvolvimento de Sistemas,Diamantina,RJ,8.65
20322024,Vinicius Cavalcanti Fernandes,28,Direito,Teofilo Otoni,RJ,8.02
20322025,Tatiana Brito,48,Medicina,Lavras,ES,5.95
20322026,Matheus Freitas Fernandes,47,Agronomia,Pirapora,MG,9.38
20322027,Yasmin Brito Pereira Pinto,28,Matematica,Brasilia de Minas,DF,9.4
20322028,Carlos Medeiros Vieira,35,Ciencia da Computacao,Porteirinha,GO,9.47
20322029,Lucas Teixeira,42,Analise e Desenvolvimento de Sistemas,Lavras,GO,9.8
20322030,Luana Nascimento Rodrigues Medeiros,55,Matematica,Vicosa,MG,6.95
20322031,Fernanda Vieira Ferreira,52,Medicina,Pirapora,BA,7.71
20322032,Pedro Oliveira Andrade,37,Matematica,Vicosa,GO,6.87
20322033,Daniela Gomes Gomes Fernandes,37,Sistemas de Informacao,Montes Claros,BA,5.17
20322034,Fernanda Silva,53,Administracao,Coronel Fabriciano,GO,6.67
20322035,Eduardo Soares,23,Direito,Montes Claros,BA,5.1
20322036,Debora Marques,49,Direito,Ouro Preto,GO,9.41
20322037,Eduardo Machado Fernandes Vieira,51,Quimica,Brasilia de Minas,RJ,6.76
20322038,Gustavo Nunes Soares,39,Fisica,Ouro Preto,RJ,5.52
20322039,Luana Cardoso Cardoso,55,Matematica,Brasilia de Minas,BA,6.04
20322040,Eduardo Pereira Brito,44,Engenharia de Software,Belo Horizonte,GO,7.22
20322041,Yasmin Lima,49,Engenharia Eletrica,Januaria,DF,9.45
20322042,Bruno Almeida,54,Administracao,Juiz de Fora,RJ,9.74
20322043,Bruno Vieira Oliveira Oliveira,20,Agronomia,Almenara,SP,6.64
20322044,Lucas Silva Andrade,44,Engenharia Eletrica,Almenara,GO,9.27
20322045,Guilherme Ribeiro Lima,50,Engenharia Eletrica,Almenara,RJ,7.11
20322046,Beatriz Monteiro Ramos,42,Ciencia da Computacao,Governador Valadares,DF,8.17
20322047,Flavia Ferreira Ribeiro,45,Administracao,Uberlandia,RJ,9.5
20322048,Luana Santos Costa,50,Engenharia de Software,Lavras,ES,8.24
20322049,Leticia Carvalho Moreira Lima,52,Engenharia de Software,Uberlandia,RJ,6.57
20322050,Isabela Lima Mendes Vieira,38,Matematica,Curvelo,BA,5.21
20322051,Lucas Santos Santos,29,Sistemas de Informacao,Governador Valadares,ES,9.57
20322052,Amanda Alves Cardoso,38,Ciencia da Computacao,Vicosa,GO,5.8
20322053,Ana Moura Mendes,26,Ciencia da Computacao,Sao Francisco,RJ,7.89
20322054,Carlos Mendes Fernandes,27,Matematica,Sao Francisco,BA,8.73
20322055,Juliana Gomes Teixeira,43,Sistemas de Informacao,Janauba,GO,6.83
20322056,Pedro Vieira Souza Ferreira,48,Engenharia de Software,Montes Claros,ES,9.17
20322057,Helena Monteiro Dias Martins,43,Agronomia,Diamantina,ES,6.06
20322058,Carlos Moreira Brito Carvalho,29,Sistemas de Informacao,Teofilo Otoni,DF,5.82
20322059,Flavia Mendes Lopes,52,Fisica,Januaria,BA,8.12
20322060,Rafaela Medeiros,36,Medicina,Januaria,RJ,9.17
20322061,Juliana Machado Lopes,44,Sistemas de Informacao,Sao Francisco,SP,6.49
20322062,Gabriel Fernandes Castro Soares,39,Medicina,Brasilia de Minas,BA,6.14
20322063,Olivia Brito Alves,32,Engenharia Eletrica,Governador Valadares,SP,5.56
20322064,Isabela Mendes,46,Engenharia Eletrica,Janauba,GO,6.12
20322065,Flavia Oliveira Dias,48,Agronomia,Curvelo,GO,8.95
